resource_utilization_id,date,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,resource_condition,maintenance_due_flag,last_maintenance_date
R003081,2023-05-04,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.5,142.5,0.0,1.0,1.0,2.0,3.9,,No,
R003082,2023-05-20,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.6,216.4,0.0,1.0,1.0,0.0,6.7,Fair,No,
R003083,2023-05-20,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.29,,,0.0,11.5,Fair,No,2023-03-13
R003084,2023-05-20,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.7,141.9,0.0,1.0,1.0,0.2,3.5,,No,
R003085,2023-05-21,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.2,217.8,0.0,2.0,1.0,0.0,9.1,Good,No,
R003086,2023-05-21,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.4,0.64,,,0.0,7.7,Good,No,2023-02-01
R003087,2023-05-21,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,23.7,120.9,0.0,2.0,1.0,0.1,3.1,,No,
R003088,2023-05-22,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.5,216.5,0.0,1.0,1.0,0.0,7.1,Needs Attention,No,
R003089,2023-05-22,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.44,,,0.0,14.8,Fair,No,2023-02-21
R003090,2023-05-22,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.1,146.7,0.0,1.0,1.0,0.2,3.1,,No,
R003091,2023-05-23,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.6,216.4,0.0,1.0,1.0,0.0,3.6,Fair,No,
R003092,2023-05-23,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,22.1,97.5,0.42,,,0.0,10.6,Good,No,2023-03-01
R003093,2023-05-23,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.9,144.3,0.0,1.0,1.0,0.0,3.9,,No,
R003094,2023-05-24,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.9,218.1,0.0,1.0,1.0,0.0,5.9,Needs Attention,No,
R003095,2023-05-24,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.24,,,0.0,7.6,Good,No,2023-02-01
R003096,2023-05-24,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,1.4,5.3,,No,
R003097,2023-05-25,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.9,218.1,0.0,1.0,1.0,0.0,5.0,Needs Attention,No,
R003098,2023-05-25,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.23,,,0.0,2.1,Good,No,2023-03-07
R003099,2023-05-25,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.3,146.1,0.0,1.0,1.0,1.0,5.0,,No,
R003100,2023-05-26,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.1,217.9,0.0,2.0,1.0,0.0,7.4,Good,No,
R003101,2023-05-26,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.33,,,0.0,14.5,,No,2023-04-16
R003102,2023-05-26,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,22.5,124.5,0.0,2.0,1.0,1.1,5.3,,No,
R003103,2023-05-27,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.2,217.8,0.0,1.0,1.0,0.0,6.3,Good,No,
R003104,2023-05-27,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.15,,,0.0,10.2,Good,No,2023-01-31
R003105,2023-05-27,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.7,144.9,0.0,1.0,1.0,1.7,7.9,,No,
R003106,2023-05-28,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.1,217.9,0.0,1.0,1.0,0.0,5.6,Good,No,
R003107,2023-05-28,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.47,,,0.0,5.9,Fair,No,2023-03-09
R003108,2023-05-28,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.3,143.1,0.0,1.0,1.0,0.0,7.2,,No,
R003109,2023-06-23,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.9,216.1,0.0,1.0,1.0,0.0,9.1,Good,No,
R003110,2023-06-23,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,21.1,98.5,0.44,,,0.0,11.6,Needs Attention,No,2023-05-21
R003111,2023-06-23,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.1,146.7,0.0,1.0,1.0,1.9,5.5,,No,
R003112,2023-09-21,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.0,218.0,0.0,1.0,1.0,0.0,5.4,Good,No,
R003113,2023-09-21,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.21,,,0.0,10.2,Good,No,2023-06-28
R003114,2023-09-21,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.1,146.7,0.0,1.0,1.0,0.4,5.5,,No,
R003115,2023-09-22,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.7,218.3,0.0,1.0,1.0,0.0,8.1,Good,No,
R003116,2023-09-22,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.18,,,0.0,2.2,Good,No,2023-07-28
R003117,2023-09-22,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,0.7,4.3,,No,
R003118,2023-09-23,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.8,218.2,0.0,1.0,1.0,0.0,4.2,Good,No,
R003119,2023-09-23,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.2,,,0.0,12.3,Good,No,2023-08-20
R003120,2023-09-23,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.8,144.6,0.0,1.0,1.0,1.2,3.2,,No,
R003121,2023-09-24,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.9,216.1,0.0,1.0,1.0,0.0,9.7,Good,No,
R003122,2023-09-24,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.47,,,0.0,9.9,Good,No,2023-09-03
R003123,2023-09-24,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.4,142.8,0.0,1.0,1.0,0.3,6.6,,No,
R003124,2024-03-01,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.9,216.1,0.0,1.0,1.0,0.0,7.0,Good,No,
R003125,2024-03-01,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.37,,,0.0,2.8,Good,No,2024-01-01
R003126,2024-03-01,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.0,144.0,0.0,1.0,1.0,0.4,4.2,,No,
R003127,2024-03-02,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.6,217.4,0.0,1.0,1.0,0.0,8.5,Good,No,
R003128,2024-03-02,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.22,,,0.0,2.4,Good,No,2024-02-25
R003129,2024-03-02,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.4,142.8,0.0,1.0,1.0,0.3,7.9,,No,
R003130,2024-03-03,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.1,217.9,0.0,1.0,1.0,0.0,8.9,Fair,No,
R003131,2024-03-03,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,22.3,97.4,0.31,,,0.0,9.7,Good,No,2023-11-14
R003132,2024-03-03,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.2,146.4,0.0,1.0,1.0,0.0,2.9,,No,
R003133,2024-03-04,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.9,218.1,0.0,1.0,1.0,0.0,4.8,Good,No,
R003134,2024-03-04,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.3,0.7,,,0.0,4.8,Good,No,2023-12-16
R003135,2024-03-04,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.5,142.5,0.0,1.0,1.0,1.5,6.7,,No,
R003136,2024-03-05,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.1,216.9,0.0,1.0,1.0,0.0,4.8,Good,No,
R003137,2024-03-05,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,120.0,0.0,,,0.0,5.3,Fair,No,2023-11-08
R003138,2024-03-05,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.8,144.6,0.0,1.0,1.0,0.3,5.8,,No,
R003139,2024-03-06,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.9,217.1,0.0,1.0,1.0,0.0,6.8,Good,No,
R003140,2024-03-06,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.2,,,0.0,4.2,Good,No,2024-02-01
R003141,2024-03-06,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.6,142.2,0.0,1.0,1.0,1.1,4.7,,No,
R003142,2024-03-07,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.3,217.7,0.0,2.0,1.0,0.0,9.7,Good,No,
R003143,2024-03-07,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.29,,,0.0,14.3,Fair,No,2023-12-16
R003144,2024-03-07,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,24.9,117.3,0.0,2.0,1.0,1.3,7.7,,No,
R003145,2024-03-08,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.2,217.8,0.0,2.0,1.0,0.0,7.3,Fair,No,
R003146,2024-03-08,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.42,,,0.0,5.4,Needs Attention,No,2024-01-18
R003147,2024-03-08,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,25.3,116.1,0.0,2.0,1.0,0.0,3.8,,No,
R003148,2024-03-13,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.7,216.3,0.0,1.0,1.0,0.0,7.0,Good,No,
R003149,2024-03-13,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,20.0,99.8,0.17,,,0.0,11.4,Good,No,2023-11-26
R003150,2024-03-13,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.1,146.7,0.0,1.0,1.0,0.0,6.8,,No,
R003151,2024-03-14,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.5,216.5,0.0,1.0,1.0,0.0,3.8,Good,No,
R003152,2024-03-14,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.28,,,0.0,10.4,Good,No,2023-12-08
R003153,2024-03-14,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.7,144.9,0.0,1.0,1.0,0.4,5.5,,No,
R003154,2024-06-28,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,0,0,0.0,No,240,0.0,240.0,0.0,1.0,1.0,0.0,7.3,Good,No,
R003155,2024-06-28,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.36,,,0.0,3.7,Good,No,2024-05-31
R003156,2024-06-28,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.6,145.2,0.0,1.0,1.0,0.0,5.6,,No,
R003157,2024-06-29,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.3,216.7,0.0,1.0,1.0,0.0,8.8,Fair,No,
R003158,2024-06-29,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.3,,,0.0,2.7,Good,No,2024-03-03
R003159,2024-06-29,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.9,144.3,0.0,1.0,1.0,0.1,5.9,,No,
R003160,2024-06-30,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.5,217.5,0.0,2.0,1.0,0.0,6.9,Good,No,
R003161,2024-06-30,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.43,,,0.0,9.6,Needs Attention,No,2024-04-06
R003162,2024-06-30,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,24.8,117.6,0.0,2.0,1.0,0.0,5.6,,No,
R003163,2024-08-06,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.7,218.3,0.0,1.0,1.0,0.0,5.3,Good,No,
R003164,2024-08-06,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.16,,,0.0,10.4,Good,No,2024-04-17
R003165,2024-08-06,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.4,142.8,0.0,1.0,1.0,0.5,3.4,,No,
R003166,2024-08-07,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.4,216.6,0.0,2.0,1.0,0.0,9.1,Good,No,
R003167,2024-08-07,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.34,,,0.0,3.2,Good,No,2024-04-24
R003168,2024-08-07,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,23.7,120.9,0.0,2.0,1.0,0.1,5.0,,No,
R003169,2024-08-08,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.0,218.0,0.0,1.0,1.0,0.0,7.5,Good,No,
R003170,2024-08-08,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.4,0.57,,,0.0,2.8,Needs Attention,No,2024-07-29
R003171,2024-08-08,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.0,144.0,0.0,1.0,1.0,0.0,6.1,,No,
R003172,2024-08-09,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.7,217.3,0.0,1.0,1.0,0.0,5.3,Good,No,
R003173,2024-08-09,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,18.5,101.3,0.21,,,0.0,6.6,Good,No,2024-04-12
R003174,2024-08-09,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.4,145.8,0.0,1.0,1.0,1.1,3.1,,No,
R003175,2024-10-07,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.3,216.7,0.0,1.0,1.0,0.0,5.8,Fair,No,
R003176,2024-10-07,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.19,,,0.0,2.9,Good,No,2024-07-20
R003177,2024-10-07,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,1.3,6.9,,No,
R003178,2024-10-08,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,24.0,216.0,0.0,1.0,1.0,0.0,9.6,Good,No,
R003179,2024-10-08,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,21.3,98.4,0.34,,,0.0,10.4,Fair,No,2024-08-01
R003180,2024-10-08,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,0.6,6.4,,No,
R003181,2024-10-09,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.0,218.0,0.0,1.0,1.0,0.0,9.0,Good,No,
R003182,2024-10-09,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.22,,,0.0,2.7,Fair,No,2024-07-04
R003183,2024-10-09,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.9,141.3,0.0,1.0,1.0,1.0,2.9,,No,
R003184,2024-10-10,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.4,217.6,0.0,1.0,1.0,0.0,7.0,Good,No,
R003185,2024-10-10,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.33,,,0.0,7.8,Good,No,2024-06-17
R003186,2024-10-10,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.0,147.0,0.0,1.0,1.0,1.2,6.8,,No,
R003187,2025-02-01,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.4,217.6,0.0,1.0,1.0,0.0,5.5,Good,No,
R003188,2025-02-01,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.9,0.14,,,0.0,7.1,Fair,No,2024-12-17
R003189,2025-02-01,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.4,142.8,0.0,1.0,1.0,0.1,7.4,,No,
R003190,2025-02-02,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.2,216.8,0.0,1.0,1.0,0.0,7.5,Good,No,
R003191,2025-02-02,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,20.2,99.8,0.03,,,0.0,3.3,Fair,No,2025-01-03
R003192,2025-02-02,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.1,143.7,0.0,1.0,1.0,0.4,2.2,,No,
R003193,2025-02-03,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.1,216.9,0.0,1.0,1.0,0.0,6.6,Good,No,
R003194,2025-02-03,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.2,0.75,,,0.0,2.5,Fair,No,2024-12-29
R003195,2025-02-03,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.2,146.4,0.0,1.0,1.0,1.6,6.2,,No,
R003196,2025-02-04,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,21.6,218.4,0.0,1.0,1.0,0.0,5.8,Good,No,
R003197,2025-02-04,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.22,,,0.0,13.3,,No,2024-12-12
R003198,2025-02-04,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.9,144.3,0.0,1.0,1.0,0.3,5.8,,No,
R003199,2025-02-05,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.3,216.7,0.0,1.0,1.0,0.0,5.7,Good,No,
R003200,2025-02-05,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.49,,,0.0,10.6,Good,No,2024-12-08
R003201,2025-02-05,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.6,145.2,0.0,1.0,1.0,0.8,2.9,,No,
R003202,2025-04-08,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.5,216.5,0.0,2.0,1.0,0.0,3.5,Good,No,
R003203,2025-04-08,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.23,,,0.0,2.8,Needs Attention,No,2025-03-06
R003204,2025-04-08,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,25.1,116.7,0.0,2.0,1.0,0.0,4.9,,No,
R003205,2025-04-09,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.0,218.0,0.0,1.0,1.0,0.0,8.8,Good,No,
R003206,2025-04-09,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.47,,,0.0,5.6,Fair,No,2025-03-26
R003207,2025-04-09,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.7,144.9,0.0,1.0,1.0,0.0,6.8,,No,
R003208,2025-05-27,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.5,216.5,0.0,1.0,1.0,0.0,5.1,Good,No,
R003209,2025-05-27,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.3,,,0.0,6.0,Good,No,2025-03-14
R003210,2025-05-27,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.6,145.2,0.0,1.0,1.0,1.0,6.3,,No,
R003211,2025-05-28,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.8,217.2,0.0,1.0,1.0,0.0,3.1,Good,No,
R003212,2025-05-28,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.32,,,0.0,2.5,Good,No,2025-03-10
R003213,2025-05-28,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,17.0,141.0,0.0,1.0,1.0,1.3,2.7,,No,
R003214,2025-05-29,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,23.0,217.0,0.0,1.0,1.0,0.0,9.9,Good,No,
R003215,2025-05-29,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,1,0,20.0,No,120,22.8,96.8,0.39,,,0.0,9.7,Fair,No,2025-04-26
R003216,2025-05-29,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.9,144.3,0.0,1.0,1.0,0.0,6.5,,No,
R003217,2025-05-30,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.3,217.7,0.0,1.0,1.0,0.0,7.9,Good,No,
R003218,2025-05-30,H002,CityCare Medical Center,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.24,,,0.0,6.4,Good,No,2025-03-16
R003219,2025-05-30,H002,CityCare Medical Center,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.4,145.8,0.0,1.0,1.0,0.7,4.5,,No,
R003220,2025-05-31,H002,CityCare Medical Center,D002,General Medicine,Bed,Inpatient Beds,10,1,0,10.0,No,240,22.3,217.7,0.0,2.0,1.0,0.0,3.4,Good,No,
