resource_utilization_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,cost_per_day_usd,resource_condition,maintenance_due_flag,last_maintenance_date,planned_capacity_next_month,record_source_system,last_updated_timestamp
RU00678540,2024-02-24,2024,2,1,Saturday,True,H007,Unity Regional Medical Center,D01,Cardiology,Clinical Staff,Nurses & Doctors,14,14,,,True,112,112.0,0.0,,8.0,6.0,0.9,4.1,5725.06,,False,2024-01-16,14.0,Analytics-ETL,2024-02-27
RU00350639,2021-03-18,2021,3,1,Thursday,False,H009,Pinecrest General Hospital,D01,Cardiology,EQUIPMENT,Cardiac Monitors,9,6,2.0,66.67,False,216,128.8,86.3,0.91,,,,11.1,1422.09,New,False,2020-09-07,9.0,Analytics-ETL,2021-03-21
RU00088990,2022-06-20,2022,6,2,Monday,False,H006,Green Valley Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,17,20,0.0,117.65,True,408,448.3,0.0,0.0,,,,,6586.42,Functional,False,2022-03-22,17.0,Facilities-Mgmt-System,2022-06-22
RU00657199,2023-11-08,2023,11,4,Wednesday,False,H004,Sunrise Health Institute,D09,Nephrology,Clinical Staff,Nurses & Doctors,8,9,,112.5,True,64,72.0,0.0,,3.0,6.0,0.0,9.1,5195.8,,False,2023-09-02,8.0,Analytics-ETL,2023-11-09
RU00236991,2023-01-02,2023,1,1,Monday,False,H006,Green Valley Hospital,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,47,36,3.0,76.6,False,1128,779.0,277.0,72.0,,,,,14006.42,Functional,True,2022-12-09,48.0,Facilities-Mgmt-System,2023-01-06
RU00233883,2025-10-14,2025,10,4,Tuesday,False,H006,Green Valley Hospital,D05,Pediatrics,Bed,Inpatient Bed,43,28,0.0,65.12,False,1032,670.9,361.1,0.0,,,,,11228.69,Functional,False,2025-07-15,43.0,Facilities-Mgmt-System,2025-10-15
RU00034390,2024-01-09,2024,1,1,Tuesday,False,H007,Unity Regional Medical Center,D01,Cardiology,Bed,INPATIENT BED,24,18,0.0,75.0,False,576,416.0,160.0,0.0,,,,,7917.52,Needs Repair,False,2023-08-22,26.0,Manual Log,2024-01-13
RU00355899,2024-02-13,2024,2,1,Tuesday,False,H001,St. Mary General Hospital,D13,ICU,Equipment,Ventilators,17,10,1.0,58.82,False,408,153.3,254.7,0.04,,,,12.0,2984.52,Good,False,2023-12-05,17.0,Manual Log,2024-02-14
RU00208708,2024-08-29,2024,8,3,Thursday,False,H002,Lakeview Medical Center,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,49,33,2.0,67.35,False,1176,780.7,347.3,48.0,,,,,15513.64,Functional,True,2024-04-06,50.0,Facilities-Mgmt-System,2024-09-02
RU00206174,2024-07-03,2024,7,3,Wednesday,False,H007,Unity Regional Medical Center,D14,General Medicine,Bed,Inpatient Bed,53,35,3.0,66.04,False,1272,789.0,411.0,72.0,,,,,9477.1,Functional,True,2024-03-12,52.0,Analytics-ETL,2024-07-05
RU00591810,2025-03-23,2025,3,1,Sunday,True,H004,Sunrise Health Institute,D15,Urology,Clinical Staff,Nurses & Doctors,10,10,,100.0,True,80,80.0,0.0,,4.0,6.0,1.4,7.0,4244.47,,False,2024-11-15,10.0,Analytics-ETL,2025-03-24
RU00082005,2024-09-24,2024,9,3,Tuesday,False,H007,Unity Regional Medical Center,D14,General Medicine,Bed,Inpatient Bed,53,34,3.0,64.15,False,1272,770.4,429.6,72.0,,,,,13981.94,Functional,True,2024-03-23,57.0,Analytics-ETL,2024-09-28
RU00203509,2022-09-29,2022,9,3,Thursday,False,H001,St. Mary General Hospital,D04,Oncology,Bed,Inpatient Bed,29,18,1.0,62.07,False,696,397.7,274.3,24.0,,,,,5428.79,Functional,True,2022-04-08,29.0,Facilities-Mgmt-System,2022-10-03
RU00329384,2023-02-09,2023,2,1,Thursday,False,H008,Horizon Care Hospital,D10,Pulmonology,Equipment,Ventilators,14,7,0.0,50.0,False,336,133.3,201.6,1.1,,,,17.9,1697.64,Good,False,2022-09-19,15.0,facilities-mgmt-system,2023-02-13
RU00472247,2025-06-26,2025,6,2,Thursday,False,H010,Evercare Medical Center,D12,Psychiatry,Equipment,Patient Monitoring Devices,8,5,2.0,62.5,False,192,94.1,96.4,1.49,,,,22.0,784.64,Good,False,2025-01-28,8.0,Manual Log,2025-06-28
RU00606881,2023-12-12,2023,12,4,Tuesday,False,H004,Sunrise Health Institute,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,12,13,,108.33,True,96,104.0,0.0,,11.0,2.0,0.6,9.5,3492.67,,False,2023-07-15,12.0,Analytics-ETL,2023-12-14
RU00215673,2025-11-19,2025,11,4,Wednesday,False,H004,Sunrise Health Institute,D03,Neurology,Bed,Inpatient Bed,42,29,0.0,69.05,False,1008,649.1,358.9,0.0,,,,,12269.15,Functional,False,2025-08-06,43.0,Manual Log,2025-11-23
RU00433011,2024-06-11,2024,6,2,Tuesday,False,H002,Lakeview Medical Center,D01,Cardiology,Equipment,Cardiac Monitors,8,5,1.0,62.5,False,192,92.0,99.7,0.29,,,,11.6,775.68,Fair,False,2024-02-26,8.0,Analytics-ETL,2024-06-13
RU00360694,2024-06-07,2024,6,2,Friday,False,H004,Sunrise Health Institute,D14,General Medicine,Equipment,Infusion Pumps,4,2,0.0,50.0,False,96,34.3,61.5,0.22,,,,1.0,307.76,Fair,False,2024-05-07,4.0,Manual Log,2024-06-08
RU00254006,2025-02-05,2025,2,1,Wednesday,False,H004,Sunrise Health Institute,D02,Orthopedics,Bed,Inpatient Bed,44,34,2.0,77.27,False,1056,745.2,262.8,48.0,,,,,9706.92,Functional,True,2025-01-25,46.0,  Analytics-ETL  ,2025-02-08
RU00743421,2022-06-28,2022,6,2,Tuesday,False,H005,Metro City Hospital,D02,Orthopedics,Clinical Staff,Nurses & Doctors,13,13,,100.0,True,104,104.0,0.0,,10.0,3.0,2.1,8.0,4117.84,,False,2022-06-19,,Analytics-ETL,2022-07-01
RU00005475,2025-01-17,2025,1,1,Friday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Bed,Inpatient Bed,26,18,2.0,69.23,False,624,395.2,180.8,48.0,,,,,5853.65,Needs Repair,True,2024-08-20,27.0,Analytics-ETL,2025-01-21
RU00819469,2025-07-15,2025,7,3,Tuesday,False,H007,Unity Regional Medical Center,D01,Cardiology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,11.0,4.0,0.9,11.4,4578.42,,False,2025-07-04,15.0,Analytics-ETL,2025-07-18
RU00666718,2023-07-22,2023,7,3,Saturday,True,H004,Sunrise Health Institute,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,12,13,,108.33,True,96,104.0,0.0,,11.0,2.0,2.7,12.7,3371.59,,False,2023-05-11,12.0,Analytics-ETL,2023-07-24
RU00741755,2022-09-17,2022,9,3,Saturday,True,H005,Metro City Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,10,7,,70.0,False,80,56.0,24.0,,2.0,5.0,1.7,8.2,3655.45,,False,2022-09-16,10.0,Analytics-ETL,2022-09-20
RU00596627,2023-02-13,2023,2,1,Monday,False,H003,Riverside Community Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,14,12,,85.71,False,112,96.0,16.0,,7.0,5.0,0.5,6.6,4698.19,,False,2022-09-02,15.0,Facilities-Mgmt-System,2023-02-17
RU00742203,2024-09-03,2024,9,3,Tuesday,False,H002,Lakeview Medical Center,D09,Nephrology,Clinical Staff,NURSES & DOCTORS,11,13,,118.18,True,88,104.0,0.0,,8.0,5.0,2.4,8.4,4374.77,,False,2024-05-08,12.0,Facilities-Mgmt-System,2024-09-05
RU00288426,2021-12-05,2021,12,4,Sunday,True,H010,Evercare Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,6,4,1.0,66.67,False,144,68.5,75.0,0.5,,,,6.9,314.76,Fair,True,2021-10-05,6.0,Facilities-Mgmt-System,2021-12-06
RU00055264,2025-12-05,2025,12,4,Friday,False,H002,Lakeview Medical Center,D12,Psychiatry,Bed,Inpatient Bed,24,15,1.0,62.5,False,576,344.6,207.4,24.0,,,,,7783.16,Functional,True,2025-06-24,25.0,Analytics-ETL,2025-12-08
RU00320739,2023-09-26,2023,9,3,Tuesday,False,H003,Riverside Community Hospital,D12,Psychiatry,Equipment,Patient Monitoring Devices,12,6,2.0,50.0,False,288,111.9,175.7,0.42,,,,11.1,1310.28,New,False,2023-06-06,,Analytics-ETL,2023-09-27
RU00703530,2021-05-15,2021,5,2,Saturday,True,H008,Horizon Care Hospital,D13,ICU,Clinical Staff,  Nurses & Doctors  ,14,14,,100.0,True,112,112.0,0.0,,11.0,3.0,0.7,5.8,5436.33,,False,2021-02-25,14.0,Manual Log,2021-05-17
RU00107461,2022-06-03,2022,6,2,Friday,False,H006,Green Valley Hospital,D05,Pediatrics,Bed,Inpatient Bed,43,28,1.0,65.12,False,1032,653.8,354.2,24.0,,,,,12455.78,Functional,True,2021-12-21,,Analytics-ETL,2022-06-07
RU00566578,2025-12-03,2025,12,4,Wednesday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,15,12,,80.0,False,120,96.0,24.0,,8.0,4.0,4.7,,5101.08,,False,2025-11-27,16.0,Analytics-ETL,2025-12-07
RU00499079,2023-11-07,2023,11,4,Tuesday,False,H003,Riverside Community Hospital,D06,General Surgery,Equipment,Surgical Equipment Sets,10,6,1.0,60.0,False,240,134.9,105.0,0.14,,,,2.6,1063.4,Needs Replacement,False,2023-07-17,11.0,Analytics-ETL,2023-11-09
RU00815738,2023-01-05,2023,1,1,Thursday,False,H005,Metro City Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,10,9,,90.0,False,80,72.0,8.0,,4.0,5.0,1.4,9.9,3324.43,,False,2022-07-21,11.0,Analytics-ETL,2023-01-06
RU00816445,2023-12-11,2023,12,4,Monday,False,H004,Sunrise Health Institute,D02,Orthopedics,Clinical Staff,Nurses & Doctors,11,12,,109.09,True,88,96.0,0.0,,10.0,2.0,0.4,9.0,2997.94,,False,2023-08-13,11.0,Facilities-Mgmt-System,2023-12-15
RU00751089,2024-09-18,2024,9,3,Wednesday,False,H005,Metro City Hospital,D01,Cardiology,Clinical Staff,Nurses & Doctors,12,11,,91.67,False,96,88.0,8.0,,7.0,4.0,0.8,2.1,3978.79,,False,2024-04-02,12.0,Manual Log,2024-09-19
RU00648950,2024-09-10,2024,9,3,Tuesday,False,H008,Horizon Care Hospital,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,11,10,,90.91,False,88,80.0,8.0,,4.0,6.0,0.1,7.7,5783.26,,False,2024-06-12,11.0,Facilities-Mgmt-System,2024-09-14
RU00136342,2023-11-13,2023,11,4,Monday,False,H009,Pinecrest General Hospital,D02,Orthopedics,Bed,Inpatient Bed,58,35,3.0,60.34,False,1392,773.9,546.1,72.0,,,,,22749.43,Functional,True,2023-10-11,59.0,Analytics-ETL,2023-11-14
RU00630155,2024-11-13,2024,11,4,Wednesday,False,H003,Riverside Community Hospital,D04,Oncology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,10.0,5.0,0.3,10.5,6190.59,,False,2024-11-05,15.0,Facilities-Mgmt-System,2024-11-16
RU00139226,2024-06-23,2024,6,2,Sunday,True,H006,Green Valley Hospital,D14,General Medicine,Bed,Inpatient Bed,35,23,1.0,65.71,False,840,539.6,276.4,24.0,,,,,7030.59,NEEDS REPAIR,True,2024-02-05,34.0,Analytics-ETL,2024-06-25
RU00386350,2021-01-24,2021,1,1,Sunday,True,H007,Unity Regional Medical Center,D14,General Medicine,Equipment,Infusion Pumps,10,5,1.0,50.0,False,240,95.9,143.3,0.84,,,,6.8,,Good,False,2020-09-26,11.0,Analytics-ETL,2021-01-27
RU00708489,2023-03-19,2023,3,1,Sunday,True,H009,Pinecrest General Hospital,D06,General Surgery,Clinical Staff,nurses & doctors,12,12,,100.0,True,96,96.0,0.0,,10.0,2.0,2.8,6.1,3091.35,,False,2022-09-08,12.0,Manual Log,2023-03-20
RU00573838,2022-08-25,2022,8,3,Thursday,False,H009,Pinecrest General Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,8,8,,100.0,True,64,64.0,0.0,,6.0,2.0,1.0,6.3,2493.03,,False,2022-07-13,8.0,Manual Log,2022-08-29
RU00126375,2025-06-19,2025,6,2,Thursday,False,H007,Unity Regional Medical Center,D14,General Medicine,Bed,Inpatient Bed,53,35,3.0,66.04,False,1272,821.1,378.9,72.0,,,,,20943.83,Functional,True,2025-01-19,56.0,Manual Log,2025-06-20
RU00361340,2022-11-27,2022,11,4,Sunday,True,H008,Horizon Care Hospital,D10,Pulmonology,Equipment,Ventilators,14,6,1.0,42.86,False,336,92.2,243.6,0.17,,,,19.1,1697.64,Fair,False,2022-11-22,15.0,Facilities-Mgmt-System,2022-11-28
RU00586428,2023-05-26,2023,5,2,Friday,False,H004,Sunrise Health Institute,D09,Nephrology,Clinical Staff,  Nurses & Doctors  ,8,9,,112.5,True,64,72.0,0.0,,3.0,6.0,0.1,4.6,3991.83,,False,2023-03-31,8.0,Facilities-Mgmt-System,2023-05-29
RU00655936,2021-06-10,2021,6,2,Thursday,False,H007,Unity Regional Medical Center,D10,Pulmonology,Clinical Staff,Nurses & Doctors,12,11,,91.67,False,96,88.0,8.0,,9.0,2.0,0.3,8.8,3936.88,,False,2021-02-03,12.0,Manual Log,2021-06-12
RU00178575,2022-12-24,2022,12,4,Saturday,True,H005,Metro City Hospital,D13,ICU,Bed,Inpatient Bed,30,22,2.0,73.33,False,720,480.4,191.6,48.0,,,,,6535.0,Functional,True,2022-06-24,30.0,Analytics-ETL,2022-12-28
RU00267876,2024-10-07,2024,10,4,Monday,False,H005,Metro City Hospital,D12,Psychiatry,Bed,Inpatient Bed,50,34,3.0,68.0,False,1200,798.4,329.6,72.0,,,,,7745.5,Functional,True,2024-04-05,53.0,Analytics-ETL,2024-10-08
RU00573883,2023-08-11,2023,8,3,Friday,False,H003,Riverside Community Hospital,D13,ICU,Clinical Staff,Nurses & Doctors,13,13,,100.0,True,104,104.0,0.0,,11.0,2.0,0.3,5.2,4034.76,,False,2023-05-10,13.0,Facilities-Mgmt-System,2023-08-15
RU00187152,2023-08-02,2023,8,3,Wednesday,False,H008,Horizon Care Hospital,D02,Orthopedics,Bed,Inpatient Bed,40,27,2.0,67.5,False,960,584.6,327.4,48.0,,,,,13440.95,,True,2023-04-05,40.0,Facilities-Mgmt-System,2023-08-05
RU00557682,2023-01-02,2023,1,1,Monday,False,H008,Horizon Care Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,7.0,4.0,1.0,4.8,4083.35,,False,2022-07-26,11.0,FACILITIES-MGMT-SYSTEM,2023-01-03
RU00280909,2021-11-13,2021,11,4,Saturday,True,H009,Pinecrest General Hospital,D15,Urology,Equipment,Urology Scopes,20,10,0.0,50.0,False,480,152.4,327.4,0.23,,,,8.3,2438.6,Good,False,2021-10-29,21.0,Manual Log,2021-11-15
RU00481150,2024-03-26,2024,3,1,Tuesday,False,H001,St. Mary General Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,7,4,2.0,,False,168,73.5,93.4,1.05,,,,7.1,548.73,Good,False,2023-10-26,7.0,Analytics-ETL,2024-03-28
RU00340397,2024-08-16,2024,8,3,Friday,False,H004,Sunrise Health Institute,D13,ICU,Equipment,Ventilators,30,18,2.0,60.0,False,720,342.0,377.9,0.06,,,,11.8,1217.7,Good,False,2024-07-30,31.0,Analytics-ETL,2024-08-19
RU00699670,2024-04-30,2024,4,2,Tuesday,False,H003,Riverside Community Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,7,7,,100.0,True,56,56.0,0.0,,5.0,2.0,0.1,6.1,2234.96,,False,2024-01-09,7.0,Facilities-Mgmt-System,2024-05-02
RU00415563,2023-05-31,2023,5,2,Wednesday,False,H007,Unity Regional Medical Center,D09,Nephrology,Equipment,Dialysis Machines,6,4,0.0,66.67,False,144,82.1,61.5,0.38,,,,19.1,"1,218.18 USD",Needs Replacement,False,2023-02-18,6.0,Analytics-ETL,2023-06-02
RU00718104,2025-06-01,2025,6,2,Sunday,True,H005,Metro City Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,10,10,,100.0,True,80,80.0,0.0,,9.0,1.0,1.5,,2535.96,,False,2025-05-18,11.0,Facilities-Mgmt-System,2025-06-03
RU00222783,2023-07-17,2023,7,3,Monday,False,H003,Riverside Community Hospital,D14,General Medicine,Bed,Inpatient Bed,31,21,0.0,67.74,False,744,457.1,286.9,0.0,,,,,,Functional,False,,31.0,Analytics-ETL,2023-07-18
RU00388279,2024-09-08,2024,9,3,Sunday,True,H006,Green Valley Hospital,D02,Orthopedics,Equipment,Orthopedic Surgical Sets,7,4,2.0,57.14,False,168,90.6,76.5,0.88,,,,15.6,741.16,New,False,2024-08-06,7.0,Facilities-Mgmt-System,2024-09-11
RU00382798,2025-09-06,2025,9,3,Saturday,True,H001,St. Mary General Hospital,D01,Cardiology,Equipment,Cardiac Monitors,15,14,2.0,93.33,True,360,231.0,128.5,0.51,,,,8.8,2551.35,Fair,False,2025-07-06,16.0,Facilities-Mgmt-System,2025-09-10
RU00710295,2022-01-09,2022,1,1,Sunday,True,H002,Lakeview Medical Center,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,13,12,,92.31,True,104,96.0,8.0,,10.0,2.0,1.5,9.0,2934.99,,False,2021-09-29,14.0,Analytics-ETL,2022-01-13
RU00522603,2023-10-10,2023,10,4,Tuesday,False,H008,Horizon Care Hospital,D15,Urology,Equipment,Urology Scopes,6,4,2.0,66.67,False,144,77.1,64.9,2.01,,,,16.7,722.28,Good,False,2023-07-13,6.0,Analytics-ETL,2023-10-14
RU00626295,2023-01-10,2023,1,1,Tuesday,False,H003,Riverside Community Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,14,14,,100.0,True,112,112.0,0.0,,8.0,6.0,1.1,6.0,5862.98,,False,2022-12-04,14.0,Analytics-ETL,2023-01-12
RU00080371,2025-05-06,2025,5,2,Tuesday,False,H002,Lakeview Medical Center,D04,Oncology,Bed,Inpatient Bed,30,21,0.0,70.0,False,720,463.7,256.3,0.0,,,,,8004.74,Functional,False,,29.0,Facilities-Mgmt-System,2025-05-09
RU00584020,2023-04-07,2023,4,2,Friday,False,H004,Sunrise Health Institute,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,8,,100.0,True,64,64.0,0.0,,4.0,4.0,0.7,7.5,4484.13,,False,2023-01-14,8.0,Analytics-ETL,2023-04-10
RU00733179,2025-09-27,2025,9,3,Saturday,True,H005,Metro City Hospital,D07,Emergency Medicine,Clinical Staff,NURSES & DOCTORS,15,16,,106.67,True,120,128.0,0.0,,12.0,4.0,0.2,5.0,5734.4,,False,2025-05-16,15.0,Analytics-ETL,2025-09-28
RU00507271,2024-11-15,2024,11,4,Friday,False,H008,Horizon Care Hospital,D10,Pulmonology,Equipment,Ventilators,14,8,1.0,57.14,False,336,116.6,219.4,0.03,,,,6.8,1697.64,Fair,False,2024-06-07,14.0,Analytics-ETL,2024-11-16
RU00622439,2025-02-07,2025,2,1,Friday,False,H005,Metro City Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,10.0,5.0,0.5,1.4,5103.32,,False,2024-09-27,15.0,Facilities-Mgmt-System,2025-02-10
RU00744918,2021-09-02,2021,9,3,Thursday,False,H008,Horizon Care Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,11.0,4.0,0.4,6.5,4049.52,,False,2021-05-23,14.0,Analytics-ETL,2021-09-06
RU00733480,2021-02-19,2021,2,1,Friday,False,H006,Green Valley Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,15,18,,120.0,True,120,144.0,0.0,,14.0,4.0,1.6,4.2,5286.21,,False,,15.0,Facilities-Mgmt-System,2021-02-23
RU00471049,2021-03-01,2021,3,1,Monday,False,H005,Metro City Hospital,D14,General Medicine,Equipment,Infusion Pumps,6,4,0.0,66.67,False,144,72.8,70.2,0.97,,,,26.3,398.52,Fair,False,2020-12-30,6.0,Analytics-ETL,2021-03-04
RU00241143,2021-05-11,2021,5,2,Tuesday,False,H005,Metro City Hospital,D01,Cardiology,Bed,Inpatient Bed,27,19,2.0,70.37,False,648,417.6,182.4,48.0,,,,,4948.43,Functional,True,2021-04-06,28.0,Facilities-Mgmt-System,2021-05-12
RU00387895,2021-07-06,2021,7,3,Tuesday,False,H009,Pinecrest General Hospital,D13,ICU,Equipment,Ventilators,30,15,1.0,50.0,False,720,223.5,496.2,0.33,,,,,5906.4,Fair,False,2021-04-11,31.0,Analytics-ETL,2021-07-08
RU00512903,2025-08-05,2025,8,3,Tuesday,False,H007,Unity Regional Medical Center,D15,Urology,Equipment,UROLOGY SCOPES,19,11,0.0,57.89,False,456,242.8,213.2,0.01,,,,4.4,3879.8,Good,False,,19.0,Manual Log,2025-08-09
RU00212859,2021-10-22,2021,10,4,Friday,False,H007,Unity Regional Medical Center,D01,Cardiology,Bed,Inpatient Bed,24,13,1.0,54.17,False,576,291.2,260.8,24.0,,,,,3832.25,Functional,True,2021-08-27,23.0,Facilities-Mgmt-System,2021-10-24
RU00605168,2021-01-18,2021,1,1,Monday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,8.0,3.0,0.4,6.3,3065.46,,False,,12.0,Analytics-ETL,2021-01-22
RU00148783,2023-09-04,2023,9,3,Monday,False,H006,Green Valley Hospital,D06,General Surgery,Bed,Inpatient Bed,53,35,1.0,66.04,False,1272,832.9,415.1,24.0,,,,,,Functional,True,2023-03-29,57.0,Manual Log,2023-09-07
RU00410956,2025-04-10,2025,4,2,Thursday,False,H007,Unity Regional Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,17,10,0.0,58.82,False,408,180.6,227.4,0.05,,,,13.7,1507.22,,False,2025-03-27,17.0,Analytics-ETL,2025-04-11
RU00123786,2023-09-18,2023,9,3,Monday,False,H005,Metro City Hospital,D06,General Surgery,Bed,Inpatient Bed,42,26,0.0,61.9,False,1008,584.8,423.2,0.0,,,,,12694.98,Needs Repair,False,2023-06-03,43.0,Manual Log,2023-09-21
RU00526117,2023-11-03,2023,11,4,Friday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Equipment,Endoscopy Units,5,4,1.0,80.0,False,120,74.9,44.0,1.06,,,,14.0,685.9,Good,False,2023-11-02,5.0,Analytics-ETL,2023-11-05
RU00358479,2021-08-06,2021,8,3,Friday,False,H010,Evercare Medical Center,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,6,3,1.0,50.0,False,144,44.3,99.6,0.11,,,,14.0,579.48,Fair,False,2021-05-24,6.0,Manual Log,2021-08-09
RU00288421,2022-08-09,2022,8,3,Tuesday,False,H008,Horizon Care Hospital,D14,General Medicine,Equipment,Infusion Pumps,14,6,0.0,145.0,False,336,95.6,240.3,0.07,,,,14.0,774.76,New,False,2022-03-14,14.0,Facilities-Mgmt-System,2022-08-11
RU00303739,2025-03-11,2025,3,1,Tuesday,False,H005,Metro City Hospital,D11,Gastroenterology,Equipment,Endoscopy Units,7,4,0.0,57.14,False,168,71.1,96.2,0.65,,,,14.8,752.01,,False,2025-02-04,8.0,Facilities-Mgmt-System,2025-03-13
RU00365947,2025-05-10,2025,5,2,Saturday,True,H002,Lakeview Medical Center,D13,ICU,Equipment,Ventilators,17,9,2.0,52.94,False,408,175.8,232.2,0.0,,,,,651.95,New,False,2024-12-18,17.0,Analytics-ETL,2025-05-14
RU00423696,2023-04-19,2023,4,2,Wednesday,False,H008,Horizon Care Hospital,D01,Cardiology,Equipment,Cardiac Monitors,13,9,0.0,69.23,False,312,151.2,160.6,0.19,,,,7.9,1246.83,Fair,False,2022-11-29,13.0,Analytics-ETL,2023-04-21
RU00672171,2024-07-15,2024,7,3,Monday,False,H005,Metro City Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,15,15,,100.0,True,120,120.0,0.0,,13.0,2.0,0.9,7.2,4093.97,,False,2024-05-05,15.0,Analytics-ETL,2024-07-18
RU00362611,2021-06-25,2021,6,2,Friday,False,H004,Sunrise Health Institute,D01,Cardiology,Equipment,Cardiac Monitors,5,3,1.0,60.0,False,120,58.4,61.1,0.48,,,,11.0,484.05,New,False,2021-05-17,5.0,Facilities-Mgmt-System,2021-06-27
RU00237865,2025-10-31,2025,10,4,Friday,False,H003,Riverside Community Hospital,D05,Pediatrics,Bed,Inpatient Bed,25,17,3.0,68.0,False,600,392.9,135.1,72.0,,,,,7065.09,Needs Repair,True,2025-05-22,25.0,Analytics-ETL,2025-11-03
RU00299382,2025-02-24,2025,2,1,Monday,False,H010,Evercare Medical Center,D15,Urology,Equipment,Urology Scopes,11,6,2.0,54.55,False,264,88.1,175.2,0.7,,,,,643.28,Fair,False,2024-11-28,12.0,Analytics-ETL,2025-02-28
RU00576450,2024-10-26,2024,10,4,Saturday,True,H007,Unity Regional Medical Center,D03,Neurology,Clinical Staff,Nurses & Doctors,8,7,,87.5,False,64,56.0,8.0,,2.0,5.0,0.4,6.3,"4,297.06 USD",,False,2024-06-11,8.0,Facilities-Mgmt-System,2024-10-29
RU00113236,2021-07-23,2021,7,3,Friday,False,H010,Evercare Medical Center,D05,Pediatrics,Bed,Inpatient Bed,26,16,1.0,61.54,False,624,362.7,237.3,24.0,,,,,9123.36,Functional,True,2021-05-08,28.0,Analytics-ETL,2021-07-26
RU00824641,2024-09-10,2024,9,3,Tuesday,False,H006,Green Valley Hospital,D11,Gastroenterology,Equipment,Endoscopy Units,14,8,0.0,57.14,False,336,122.2,213.6,0.15,,,,13.7,805.0,Good,False,2024-05-26,15.0,Facilities-Mgmt-System,2024-09-13
RU00510539,2021-10-06,2021,10,4,Wednesday,False,H009,Pinecrest General Hospital,D09,Nephrology,Equipment,Dialysis Machines,12,6,1.0,50.0,False,288,116.3,171.1,0.63,,,,12.5,2119.44,Good,False,2021-06-14,13.0,Analytics-ETL,2021-10-10
RU00079927,2024-10-03,2024,10,4,Thursday,False,H001,St. Mary General Hospital,D06,General Surgery,Bed,Inpatient Bed,57,33,0.0,57.89,False,1368,738.3,629.7,0.0,,,,,13501.52,Functional,False,2024-07-12,58.0,Analytics-ETL,2024-10-05
RU00546198,2021-07-13,2021,7,3,Tuesday,False,H004,Sunrise Health Institute,D14,General Medicine,Equipment,Infusion Pumps,4,2,1.0,50.0,False,96,37.0,59.0,0.05,,,,9.0,307.76,New,False,2021-03-25,4.0,Manual Log,2021-07-14
RU00329670,2022-07-31,2022,7,3,Sunday,True,H003,Riverside Community Hospital,D10,Pulmonology,Equipment,Ventilators,10,5,2.0,50.0,False,240,75.4,164.2,0.41,,,,12.2,788.5,Good,False,2022-07-02,,analytics-etl,2022-08-01
