hospital_id,hospital_name,hospital_ward,admission_date,available_beds,occupied_beds,bed_utilization_rate
HOSP-6043,The Johns Hopkins Hospital,maternity,2023-05-23,360,50,13.88888888888889
HOSP-6045,The Johns Hopkins Hospital,er,,220,290,131.8181818181818
HOSP-6048,The Johns Hopkins Hospital,icu,2023-10-25,280,40,14.285714285714285
HOSP-6049,The Johns Hopkins Hospital,icu,,370,180,48.64864864864865
HOSP-6050,The Johns Hopkins Hospital,icu,2021-05-18,480,360,75.0
HOSP-6050,The Johns Hopkins Hospital,maternity,2020-08-28,120,80,66.66666666666666
HOSP-6052,The Johns Hopkins Hospital,icu,2021-01-23,410,340,82.92682926829268
HOSP-6052,The Johns Hopkins Hospital,pediatrics,,350,340,97.14285714285714
HOSP-6053,The Johns Hopkins Hospital,er,2020-09-21,210,0,0.0
HOSP-6054,The Johns Hopkins Hospital,maternity,2021-01-28,220,290,131.8181818181818
HOSP-6055,The Johns Hopkins Hospital,maternity,2022-12-14,430,120,27.906976744186046
HOSP-6056,The Johns Hopkins Hospital,pediatrics,2022-03-20,290,210,72.41379310344827
HOSP-6056,The Johns Hopkins Hospital,pediatrics,2024-04-29,290,70,24.137931034482758
HOSP-6058,The Johns Hopkins Hospital,er,,310,130,41.935483870967744
HOSP-6058,The Johns Hopkins Hospital,surgery,2023-05-30,460,180,39.130434782608695
HOSP-6058,The Johns Hopkins Hospital,surgery,2023-09-16,390,170,43.58974358974359
HOSP-6059,The Johns Hopkins Hospital,er,2020-07-31,180,140,77.77777777777779
HOSP-6059,The Johns Hopkins Hospital,icu,2022-04-18,280,340,121.42857142857142
HOSP-6059,The Johns Hopkins Hospital,surgery,,450,320,71.11111111111111
HOSP-6061,The Johns Hopkins Hospital,er,,450,160,35.55555555555556
HOSP-6063,The Johns Hopkins Hospital,er,2020-11-28,230,230,100.0
HOSP-6063,The Johns Hopkins Hospital,er,,410,400,97.5609756097561
HOSP-6063,The Johns Hopkins Hospital,pediatrics,2023-11-19,380,10,2.631578947368421
HOSP-6064,The Johns Hopkins Hospital,surgery,2022-03-17,150,330,220.00000000000003
HOSP-6066,The Johns Hopkins Hospital,er,,300,360,120.0
HOSP-6066,The Johns Hopkins Hospital,icu,2024-06-19,400,200,50.0
HOSP-6068,The Johns Hopkins Hospital,er,2024-03-15,260,350,134.6153846153846
HOSP-6069,The Johns Hopkins Hospital,maternity,2023-07-24,140,200,142.85714285714286
HOSP-6071,The Johns Hopkins Hospital,er,,340,260,76.47058823529412
HOSP-6071,The Johns Hopkins Hospital,icu,2020-11-27,210,270,128.57142857142858
HOSP-6071,The Johns Hopkins Hospital,surgery,2020-09-25,270,40,14.814814814814813
HOSP-6072,The Johns Hopkins Hospital,icu,,150,150,100.0
HOSP-6073,The Johns Hopkins Hospital,pediatrics,2021-01-23,180,220,122.22222222222223
HOSP-6074,The Johns Hopkins Hospital,icu,,500,70,14.000000000000002
HOSP-6074,The Johns Hopkins Hospital,maternity,2023-08-21,130,200,153.84615384615387
HOSP-6075,The Johns Hopkins Hospital,er,2021-12-29,350,30,8.571428571428571
HOSP-6076,The Johns Hopkins Hospital,surgery,2021-01-18,320,130,40.625
HOSP-6079,The Johns Hopkins Hospital,pediatrics,2021-03-16,150,120,80.0
HOSP-6080,The Johns Hopkins Hospital,er,2023-12-27,100,180,180.0
HOSP-6080,The Johns Hopkins Hospital,er,,410,350,85.36585365853658
HOSP-6080,The Johns Hopkins Hospital,pediatrics,,160,60,37.5
HOSP-6080,The Johns Hopkins Hospital,surgery,2020-08-18,180,50,27.77777777777778
HOSP-6082,The Johns Hopkins Hospital,icu,,450,170,37.77777777777778
HOSP-6082,The Johns Hopkins Hospital,pediatrics,,210,250,119.04761904761905
HOSP-6083,The Johns Hopkins Hospital,er,2022-06-18,400,170,42.5
HOSP-6083,The Johns Hopkins Hospital,pediatrics,2021-05-15,370,160,43.24324324324324
HOSP-6084,The Johns Hopkins Hospital,er,2021-05-18,470,150,31.914893617021278
HOSP-6085,The Johns Hopkins Hospital,icu,,140,80,57.14285714285714
HOSP-6085,The Johns Hopkins Hospital,surgery,2023-07-25,170,110,64.70588235294117
HOSP-6087,The Johns Hopkins Hospital,surgery,2021-01-28,420,50,11.904761904761903
HOSP-6089,The Johns Hopkins Hospital,maternity,,330,270,81.81818181818183
HOSP-6089,The Johns Hopkins Hospital,surgery,2023-07-14,250,60,24.0
HOSP-6091,The Johns Hopkins Hospital,surgery,2023-09-25,310,40,12.903225806451612
HOSP-6091,The Johns Hopkins Hospital,surgery,,440,290,65.9090909090909
HOSP-6093,The Johns Hopkins Hospital,icu,,310,10,3.225806451612903
HOSP-6093,The Johns Hopkins Hospital,pediatrics,2021-10-13,260,190,73.07692307692307
HOSP-6095,The Johns Hopkins Hospital,er,2022-12-31,470,400,85.1063829787234
HOSP-6095,The Johns Hopkins Hospital,icu,,380,140,36.84210526315789
HOSP-6097,The Johns Hopkins Hospital,surgery,,260,220,84.61538461538461
HOSP-6099,The Johns Hopkins Hospital,er,2023-03-29,470,370,78.72340425531915
HOSP-6100,The Johns Hopkins Hospital,maternity,,270,330,122.22222222222223
HOSP-6100,The Johns Hopkins Hospital,pediatrics,2024-05-20,300,80,26.666666666666668
HOSP-6101,The Johns Hopkins Hospital,er,2024-05-30,270,250,92.5925925925926
HOSP-6103,The Johns Hopkins Hospital,er,2021-05-25,360,20,5.555555555555555
HOSP-6104,The Johns Hopkins Hospital,pediatrics,,460,360,78.26086956521739
HOSP-6106,The Johns Hopkins Hospital,er,,420,40,9.523809523809524
HOSP-6107,The Johns Hopkins Hospital,er,,160,340,212.5
HOSP-6108,The Johns Hopkins Hospital,er,,360,250,69.44444444444444
HOSP-6108,The Johns Hopkins Hospital,icu,,480,270,56.25
HOSP-6108,The Johns Hopkins Hospital,maternity,2021-09-24,460,380,82.6086956521739
HOSP-6108,The Johns Hopkins Hospital,surgery,2023-11-25,320,60,18.75
HOSP-6109,The Johns Hopkins Hospital,pediatrics,2022-09-21,200,360,180.0
HOSP-6111,The Johns Hopkins Hospital,pediatrics,2021-01-21,330,160,48.484848484848484
HOSP-6111,The Johns Hopkins Hospital,pediatrics,,460,330,71.73913043478261
HOSP-6113,The Johns Hopkins Hospital,maternity,,180,180,100.0
HOSP-6113,The Johns Hopkins Hospital,pediatrics,2023-05-24,280,30,10.714285714285714
HOSP-6114,The Johns Hopkins Hospital,er,,140,260,185.71428571428572
HOSP-6114,The Johns Hopkins Hospital,surgery,,190,150,78.94736842105263
HOSP-6117,The Johns Hopkins Hospital,er,2024-03-31,220,60,27.27272727272727
HOSP-6120,The Johns Hopkins Hospital,er,2021-08-25,450,150,33.33333333333333
HOSP-6120,The Johns Hopkins Hospital,maternity,2022-03-30,180,340,188.88888888888889
HOSP-6120,The Johns Hopkins Hospital,pediatrics,,120,160,133.33333333333331
HOSP-6120,The Johns Hopkins Hospital,surgery,2023-02-16,410,350,85.36585365853658
HOSP-6121,The Johns Hopkins Hospital,maternity,,230,200,86.95652173913044
HOSP-6123,The Johns Hopkins Hospital,maternity,2023-10-17,430,110,25.581395348837212
HOSP-6124,The Johns Hopkins Hospital,er,,270,240,88.88888888888889
HOSP-6124,The Johns Hopkins Hospital,pediatrics,,190,150,78.94736842105263
HOSP-6124,The Johns Hopkins Hospital,surgery,2024-04-20,430,100,23.25581395348837
HOSP-6128,The Johns Hopkins Hospital,maternity,2023-07-23,120,100,83.33333333333334
HOSP-6132,The Johns Hopkins Hospital,maternity,2021-06-26,280,340,121.42857142857142
HOSP-6133,The Johns Hopkins Hospital,maternity,,160,220,137.5
HOSP-6133,The Johns Hopkins Hospital,pediatrics,,280,390,139.28571428571428
HOSP-6134,The Johns Hopkins Hospital,er,2021-03-21,280,70,25.0
HOSP-6134,The Johns Hopkins Hospital,icu,2022-11-20,410,350,85.36585365853658
HOSP-6134,The Johns Hopkins Hospital,surgery,2023-02-27,160,70,43.75
HOSP-6135,The Johns Hopkins Hospital,icu,2023-08-18,120,140,116.66666666666667
HOSP-6135,The Johns Hopkins Hospital,surgery,2024-01-31,280,150,53.57142857142857
HOSP-6137,The Johns Hopkins Hospital,er,2021-02-27,460,360,78.26086956521739
HOSP-6137,The Johns Hopkins Hospital,maternity,2021-12-19,160,350,218.75
HOSP-6138,The Johns Hopkins Hospital,icu,,150,150,100.0
HOSP-6140,The Johns Hopkins Hospital,icu,2022-04-14,410,380,92.6829268292683
HOSP-6140,The Johns Hopkins Hospital,icu,,140,370,264.2857142857143
HOSP-6141,The Johns Hopkins Hospital,pediatrics,2023-08-14,120,110,91.66666666666666
HOSP-6142,The Johns Hopkins Hospital,maternity,2022-10-17,490,20,4.081632653061225
HOSP-6143,The Johns Hopkins Hospital,er,,230,310,134.7826086956522
HOSP-6143,The Johns Hopkins Hospital,surgery,2021-01-21,270,190,70.37037037037037
HOSP-6144,The Johns Hopkins Hospital,er,2020-10-24,150,210,140.0
HOSP-6146,The Johns Hopkins Hospital,er,2021-04-23,390,340,87.17948717948718
HOSP-6147,The Johns Hopkins Hospital,er,2021-11-20,220,320,145.45454545454547
HOSP-6147,The Johns Hopkins Hospital,er,,460,280,60.86956521739131
HOSP-6147,The Johns Hopkins Hospital,pediatrics,,250,260,104.0
HOSP-6148,The Johns Hopkins Hospital,er,2024-02-23,440,280,63.63636363636363
HOSP-6149,The Johns Hopkins Hospital,er,,440,100,22.727272727272727
HOSP-6149,The Johns Hopkins Hospital,pediatrics,2020-08-19,210,360,171.42857142857142
HOSP-6150,The Johns Hopkins Hospital,icu,2023-07-27,100,90,90.0
HOSP-6151,The Johns Hopkins Hospital,surgery,,250,390,156.0
HOSP-6154,The Johns Hopkins Hospital,er,2023-08-13,360,180,50.0
HOSP-6154,The Johns Hopkins Hospital,maternity,2024-03-18,500,360,72.0
HOSP-6155,The Johns Hopkins Hospital,er,2022-04-26,140,130,92.85714285714286
HOSP-6155,The Johns Hopkins Hospital,icu,2020-09-22,190,140,73.68421052631578
HOSP-6155,The Johns Hopkins Hospital,pediatrics,,230,220,95.65217391304348
HOSP-6156,The Johns Hopkins Hospital,er,2024-06-17,290,360,124.13793103448276
HOSP-6156,The Johns Hopkins Hospital,maternity,,310,280,90.32258064516128
HOSP-6157,The Johns Hopkins Hospital,surgery,,110,140,127.27272727272727
HOSP-6159,The Johns Hopkins Hospital,surgery,2024-03-19,330,60,18.181818181818183
HOSP-6160,The Johns Hopkins Hospital,icu,2024-02-21,360,240,66.66666666666666
HOSP-6160,The Johns Hopkins Hospital,maternity,,290,40,13.793103448275861
HOSP-6163,The Johns Hopkins Hospital,er,2023-12-26,270,350,129.62962962962962
HOSP-6166,The Johns Hopkins Hospital,er,2022-09-23,220,50,22.727272727272727
HOSP-6167,The Johns Hopkins Hospital,icu,2021-04-26,350,40,11.428571428571429
HOSP-6167,The Johns Hopkins Hospital,icu,2021-04-30,320,100,31.25
HOSP-6169,The Johns Hopkins Hospital,maternity,2021-08-15,330,250,75.75757575757575
HOSP-6169,The Johns Hopkins Hospital,pediatrics,2021-08-29,120,250,208.33333333333334
HOSP-6169,The Johns Hopkins Hospital,pediatrics,,500,170,34.0
HOSP-6170,The Johns Hopkins Hospital,maternity,,210,400,190.47619047619045
HOSP-6170,The Johns Hopkins Hospital,pediatrics,,190,250,131.57894736842107
HOSP-6172,The Johns Hopkins Hospital,er,,310,350,112.90322580645163
HOSP-6173,The Johns Hopkins Hospital,maternity,,310,100,32.25806451612903
HOSP-6175,The Johns Hopkins Hospital,surgery,2022-06-16,270,290,107.40740740740742
HOSP-6177,The Johns Hopkins Hospital,surgery,2021-08-20,350,170,48.57142857142857
HOSP-6178,The Johns Hopkins Hospital,pediatrics,,140,10,7.142857142857142
HOSP-6179,The Johns Hopkins Hospital,icu,,500,260,52.0
HOSP-6180,The Johns Hopkins Hospital,er,,380,240,63.1578947368421
HOSP-6180,The Johns Hopkins Hospital,maternity,2021-06-29,230,390,169.56521739130434
HOSP-6181,The Johns Hopkins Hospital,er,2023-03-19,160,170,106.25
HOSP-6181,The Johns Hopkins Hospital,icu,2020-08-16,480,260,54.166666666666664
HOSP-6181,The Johns Hopkins Hospital,surgery,,200,190,95.0
HOSP-6182,The Johns Hopkins Hospital,surgery,2023-06-13,470,390,82.97872340425532
HOSP-6183,The Johns Hopkins Hospital,surgery,,440,160,36.36363636363637
HOSP-6185,The Johns Hopkins Hospital,maternity,2024-04-27,190,340,178.94736842105263
HOSP-6185,The Johns Hopkins Hospital,pediatrics,2022-04-18,190,400,210.52631578947367
HOSP-6187,The Johns Hopkins Hospital,icu,,440,260,59.09090909090909
HOSP-6188,The Johns Hopkins Hospital,er,2022-11-24,470,390,82.97872340425532
HOSP-6190,The Johns Hopkins Hospital,er,2023-02-20,160,80,50.0
HOSP-6194,The Johns Hopkins Hospital,icu,2023-04-26,150,150,100.0
HOSP-6194,The Johns Hopkins Hospital,maternity,2023-12-30,220,160,72.72727272727273
HOSP-6195,The Johns Hopkins Hospital,er,2024-04-29,350,200,57.14285714285714
HOSP-6196,The Johns Hopkins Hospital,pediatrics,2024-06-27,250,220,88.0
HOSP-6196,The Johns Hopkins Hospital,surgery,2023-11-27,390,260,66.66666666666666
HOSP-6201,The Johns Hopkins Hospital,maternity,2021-02-16,460,270,58.69565217391305
HOSP-6201,The Johns Hopkins Hospital,maternity,,410,270,65.85365853658537
HOSP-6202,The Johns Hopkins Hospital,pediatrics,2022-07-31,120,150,125.0
HOSP-6203,The Johns Hopkins Hospital,pediatrics,2021-08-17,280,390,139.28571428571428
HOSP-6204,The Johns Hopkins Hospital,er,2022-07-21,440,400,90.9090909090909
HOSP-6205,The Johns Hopkins Hospital,maternity,2022-01-14,260,10,3.8461538461538463
HOSP-6207,The Johns Hopkins Hospital,pediatrics,2022-01-14,270,210,77.77777777777779
HOSP-6208,The Johns Hopkins Hospital,pediatrics,,480,390,81.25
HOSP-6216,The Johns Hopkins Hospital,pediatrics,2021-07-17,390,190,48.717948717948715
HOSP-6217,The Johns Hopkins Hospital,er,2021-10-20,350,360,102.85714285714285
HOSP-6217,The Johns Hopkins Hospital,maternity,2023-09-17,470,230,48.93617021276596
HOSP-6217,The Johns Hopkins Hospital,maternity,,340,240,70.58823529411765
HOSP-6217,The Johns Hopkins Hospital,pediatrics,,380,170,44.73684210526316
HOSP-6218,The Johns Hopkins Hospital,pediatrics,2021-09-29,400,40,10.0
HOSP-6219,The Johns Hopkins Hospital,icu,,410,200,48.78048780487805
HOSP-6219,The Johns Hopkins Hospital,maternity,2023-05-31,140,360,257.14285714285717
HOSP-6220,The Johns Hopkins Hospital,surgery,2021-07-16,170,200,117.64705882352942
HOSP-6222,The Johns Hopkins Hospital,icu,,260,10,3.8461538461538463
HOSP-6222,The Johns Hopkins Hospital,surgery,,260,130,50.0
HOSP-6223,The Johns Hopkins Hospital,maternity,2024-05-21,230,210,91.30434782608695
HOSP-6223,The Johns Hopkins Hospital,surgery,2021-08-31,230,280,121.73913043478262
HOSP-6226,The Johns Hopkins Hospital,maternity,2022-11-13,280,370,132.14285714285714
HOSP-6226,The Johns Hopkins Hospital,pediatrics,2022-09-29,280,340,121.42857142857142
HOSP-6228,The Johns Hopkins Hospital,maternity,2023-09-17,180,310,172.22222222222223
HOSP-6228,The Johns Hopkins Hospital,pediatrics,,320,240,75.0
HOSP-6228,The Johns Hopkins Hospital,surgery,2021-12-27,180,340,188.88888888888889
HOSP-6229,The Johns Hopkins Hospital,er,2022-04-26,490,10,2.0408163265306123
HOSP-6229,The Johns Hopkins Hospital,pediatrics,2023-06-14,400,220,55.00000000000001
HOSP-6229,The Johns Hopkins Hospital,surgery,,440,110,25.0
HOSP-6231,The Johns Hopkins Hospital,er,2023-03-21,180,360,200.0
HOSP-6232,The Johns Hopkins Hospital,maternity,2023-06-15,490,290,59.183673469387756
HOSP-6234,The Johns Hopkins Hospital,surgery,2024-02-24,340,190,55.88235294117647
HOSP-6236,The Johns Hopkins Hospital,icu,2023-02-28,250,340,136.0
HOSP-6238,The Johns Hopkins Hospital,icu,,130,190,146.15384615384613
HOSP-6239,The Johns Hopkins Hospital,icu,,270,380,140.74074074074073
HOSP-6241,The Johns Hopkins Hospital,icu,2023-01-31,460,320,69.56521739130434
HOSP-6244,The Johns Hopkins Hospital,maternity,2021-04-26,420,60,14.285714285714285
HOSP-6244,The Johns Hopkins Hospital,pediatrics,2020-11-23,230,230,100.0
HOSP-6246,The Johns Hopkins Hospital,pediatrics,2021-05-29,210,310,147.61904761904762
HOSP-6246,The Johns Hopkins Hospital,surgery,2023-03-20,210,180,85.71428571428571
HOSP-6251,The Johns Hopkins Hospital,er,,300,280,93.33333333333333
HOSP-6251,The Johns Hopkins Hospital,maternity,2024-04-19,280,130,46.42857142857143
HOSP-6252,The Johns Hopkins Hospital,maternity,,370,290,78.37837837837837
HOSP-6253,The Johns Hopkins Hospital,icu,2023-02-25,100,130,130.0
HOSP-6253,The Johns Hopkins Hospital,pediatrics,,410,80,19.51219512195122
HOSP-6255,The Johns Hopkins Hospital,icu,2022-09-20,460,100,21.73913043478261
HOSP-6256,The Johns Hopkins Hospital,er,2023-01-29,220,100,45.45454545454545
HOSP-6257,The Johns Hopkins Hospital,pediatrics,2024-06-22,180,240,133.33333333333331
HOSP-6258,The Johns Hopkins Hospital,surgery,2021-03-19,270,10,3.7037037037037033
HOSP-6258,The Johns Hopkins Hospital,surgery,,480,370,77.08333333333334
HOSP-6259,The Johns Hopkins Hospital,surgery,2021-08-22,400,310,77.5
HOSP-6262,The Johns Hopkins Hospital,er,2022-01-24,210,270,128.57142857142858
HOSP-6262,The Johns Hopkins Hospital,pediatrics,2020-12-18,430,200,46.51162790697674
HOSP-6263,The Johns Hopkins Hospital,surgery,,200,290,145.0
HOSP-6265,The Johns Hopkins Hospital,maternity,2021-09-23,180,250,138.88888888888889
HOSP-6266,The Johns Hopkins Hospital,pediatrics,,150,380,253.33333333333331
HOSP-6268,The Johns Hopkins Hospital,maternity,2024-07-21,280,280,100.0
HOSP-6269,The Johns Hopkins Hospital,er,2024-03-16,150,260,173.33333333333334
HOSP-6269,The Johns Hopkins Hospital,icu,2021-03-23,450,20,4.444444444444445
HOSP-6271,The Johns Hopkins Hospital,er,,340,350,102.94117647058823
HOSP-6271,The Johns Hopkins Hospital,icu,,100,330,330.0
HOSP-6272,The Johns Hopkins Hospital,maternity,2021-12-22,220,390,177.27272727272728
HOSP-6273,The Johns Hopkins Hospital,er,2020-12-24,270,90,33.33333333333333
HOSP-6273,The Johns Hopkins Hospital,surgery,2023-12-18,180,300,166.66666666666669
HOSP-6274,The Johns Hopkins Hospital,pediatrics,2021-08-19,460,180,39.130434782608695
HOSP-6274,The Johns Hopkins Hospital,pediatrics,2024-02-17,130,60,46.15384615384615
HOSP-6277,The Johns Hopkins Hospital,er,2021-07-22,250,50,20.0
HOSP-6277,The Johns Hopkins Hospital,pediatrics,2022-08-31,220,350,159.0909090909091
HOSP-6277,The Johns Hopkins Hospital,surgery,,420,270,64.28571428571429
HOSP-6279,The Johns Hopkins Hospital,surgery,,380,350,92.10526315789474
HOSP-6280,The Johns Hopkins Hospital,icu,2024-03-30,250,0,0.0
HOSP-6280,The Johns Hopkins Hospital,icu,,470,70,14.893617021276595
HOSP-6280,The Johns Hopkins Hospital,pediatrics,2023-10-16,100,30,30.0
HOSP-6280,The Johns Hopkins Hospital,surgery,2022-06-13,390,290,74.35897435897436
HOSP-6281,The Johns Hopkins Hospital,surgery,2023-11-26,420,130,30.952380952380953
HOSP-6282,The Johns Hopkins Hospital,icu,,320,300,93.75
HOSP-6282,The Johns Hopkins Hospital,surgery,2021-10-21,110,340,309.09090909090907
HOSP-6282,The Johns Hopkins Hospital,surgery,2024-02-22,410,110,26.82926829268293
HOSP-6283,The Johns Hopkins Hospital,icu,,230,400,173.91304347826087
HOSP-6283,The Johns Hopkins Hospital,pediatrics,,150,180,120.0
HOSP-6285,The Johns Hopkins Hospital,maternity,2022-04-18,100,310,310.0
HOSP-6287,The Johns Hopkins Hospital,pediatrics,2024-04-14,420,380,90.47619047619048
HOSP-6287,The Johns Hopkins Hospital,pediatrics,,210,110,52.38095238095239
HOSP-6288,The Johns Hopkins Hospital,er,,310,170,54.83870967741935
HOSP-6288,The Johns Hopkins Hospital,pediatrics,,320,90,28.125
HOSP-6289,The Johns Hopkins Hospital,maternity,,270,270,100.0
HOSP-6290,The Johns Hopkins Hospital,pediatrics,2021-07-13,150,340,226.66666666666666
HOSP-6290,The Johns Hopkins Hospital,surgery,2020-09-26,300,300,100.0
HOSP-6291,The Johns Hopkins Hospital,maternity,2023-03-29,100,320,320.0
HOSP-6292,The Johns Hopkins Hospital,er,2022-11-19,440,20,4.545454545454546
HOSP-6295,The Johns Hopkins Hospital,icu,,130,230,176.9230769230769
HOSP-6295,The Johns Hopkins Hospital,pediatrics,2023-05-26,370,60,16.216216216216218
HOSP-6297,The Johns Hopkins Hospital,surgery,,470,160,34.04255319148936
HOSP-6299,The Johns Hopkins Hospital,maternity,,170,390,229.41176470588235
HOSP-6299,The Johns Hopkins Hospital,pediatrics,,310,240,77.41935483870968
HOSP-6300,The Johns Hopkins Hospital,er,2020-07-26,450,320,71.11111111111111
HOSP-6300,The Johns Hopkins Hospital,pediatrics,2022-08-25,490,240,48.97959183673469
HOSP-6301,The Johns Hopkins Hospital,er,,450,180,40.0
HOSP-6302,The Johns Hopkins Hospital,icu,,120,50,41.66666666666667
HOSP-6302,The Johns Hopkins Hospital,surgery,2021-01-30,310,0,0.0
HOSP-6304,The Johns Hopkins Hospital,surgery,2023-09-25,370,160,43.24324324324324
HOSP-6305,The Johns Hopkins Hospital,surgery,2022-12-30,360,0,0.0
HOSP-6305,The Johns Hopkins Hospital,surgery,2023-09-16,220,100,45.45454545454545
HOSP-6306,The Johns Hopkins Hospital,surgery,2022-05-29,220,310,140.9090909090909
HOSP-6307,The Johns Hopkins Hospital,er,,230,240,104.34782608695652
HOSP-6307,The Johns Hopkins Hospital,pediatrics,2024-07-17,320,150,46.875
HOSP-6309,The Johns Hopkins Hospital,er,2022-08-15,360,200,55.55555555555556
HOSP-6309,The Johns Hopkins Hospital,icu,,130,60,46.15384615384615
HOSP-6310,The Johns Hopkins Hospital,icu,2023-11-25,240,50,20.833333333333336
HOSP-6315,The Johns Hopkins Hospital,surgery,,430,130,30.23255813953488
HOSP-6318,The Johns Hopkins Hospital,pediatrics,,370,360,97.2972972972973
