hospital_id,hospital_name,department_referral,admission_date,total_admissions,average_age,average_wait_time,average_length_of_stay,average_satisfaction,readmitted_patients
HOSP-4603,The Johns Hopkins Hospital,infectious disease or internal medicine,2024-05-26,1,85.0,120.0,13.0,1050.0,0.0
HOSP-4605,The Johns Hopkins Hospital,psychiatry,2020-10-28,1,84.0,75.0,12.0,1480.0,1.0
HOSP-4606,The Johns Hopkins Hospital,neurology,2022-01-30,1,87.0,60.0,20.0,430.0,1.0
HOSP-4607,The Johns Hopkins Hospital,psychiatry,2024-05-17,1,19.0,30.0,12.0,660.0,0.0
HOSP-4608,The Johns Hopkins Hospital,infectious disease,2021-02-16,1,91.0,75.0,28.0,1530.0,1.0
HOSP-4611,The Johns Hopkins Hospital,cardiology,2021-04-23,1,10.0,45.0,14.0,1170.0,1.0
HOSP-4612,The Johns Hopkins Hospital,dermatology,,1,64.0,75.0,28.0,660.0,0.0
HOSP-4613,The Johns Hopkins Hospital,neurology,,1,94.0,30.0,19.0,870.0,1.0
HOSP-4613,The Johns Hopkins Hospital,psychiatry,2023-08-29,1,87.0,120.0,16.0,170.0,1.0
HOSP-4615,The Johns Hopkins Hospital,allergy and immunology,2020-10-29,1,10.0,60.0,19.0,1310.0,0.0
HOSP-4615,The Johns Hopkins Hospital,cardiology or internal medicine,,1,3.0,75.0,29.0,1380.0,1.0
HOSP-4616,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,26.0,90.0,25.0,990.0,1.0
HOSP-4618,The Johns Hopkins Hospital,allergy and immunology,2022-07-21,1,48.0,105.0,15.0,570.0,1.0
HOSP-4618,The Johns Hopkins Hospital,endocrinology,2021-06-20,1,40.0,90.0,14.0,600.0,0.0
HOSP-4618,The Johns Hopkins Hospital,gastroenterology,2021-12-13,1,14.0,60.0,17.0,1070.0,0.0
HOSP-4618,The Johns Hopkins Hospital,rheumatology,2021-09-26,1,10.0,90.0,7.0,170.0,1.0
HOSP-4619,The Johns Hopkins Hospital,neurology,2024-06-13,1,10.0,15.0,6.0,120.0,0.0
HOSP-4621,The Johns Hopkins Hospital,gastroenterology,,1,55.0,30.0,26.0,1380.0,1.0
HOSP-4621,The Johns Hopkins Hospital,nephrology,2022-04-20,1,95.0,90.0,16.0,1600.0,1.0
HOSP-4621,The Johns Hopkins Hospital,neurology,2023-12-28,1,36.0,120.0,18.0,220.0,0.0
HOSP-4623,The Johns Hopkins Hospital,psychiatry,2022-01-19,1,84.0,75.0,26.0,950.0,1.0
HOSP-4623,The Johns Hopkins Hospital,urology or nephrology,2022-11-30,1,50.0,120.0,23.0,1120.0,0.0
HOSP-4624,The Johns Hopkins Hospital,neurology,,1,26.0,90.0,30.0,880.0,0.0
HOSP-4625,The Johns Hopkins Hospital,neurology,,1,70.0,30.0,19.0,790.0,0.0
HOSP-4626,The Johns Hopkins Hospital,neurology,,1,86.0,120.0,29.0,1160.0,1.0
HOSP-4626,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2024-04-26,1,82.0,120.0,14.0,1190.0,0.0
HOSP-4630,The Johns Hopkins Hospital,psychiatry,2024-03-14,1,47.0,120.0,11.0,1400.0,0.0
HOSP-4630,The Johns Hopkins Hospital,psychiatry,,1,83.0,105.0,4.0,1210.0,0.0
HOSP-4630,The Johns Hopkins Hospital,pulmonology,,1,39.0,30.0,8.0,430.0,0.0
HOSP-4633,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-05-25,1,60.0,120.0,22.0,960.0,1.0
HOSP-4633,The Johns Hopkins Hospital,nephrology,2024-05-14,1,78.0,90.0,22.0,720.0,1.0
HOSP-4633,The Johns Hopkins Hospital,rheumatology,2023-07-27,1,89.0,60.0,23.0,790.0,0.0
HOSP-4635,The Johns Hopkins Hospital,pulmonology,2022-06-20,1,5.0,90.0,21.0,360.0,1.0
HOSP-4638,The Johns Hopkins Hospital,hepatology or gastroenterology,2024-06-26,1,90.0,60.0,12.0,140.0,1.0
HOSP-4638,The Johns Hopkins Hospital,rheumatology,2022-11-14,1,92.0,90.0,15.0,770.0,0.0
HOSP-4640,The Johns Hopkins Hospital,dermatology,2024-05-16,1,36.0,75.0,1.0,790.0,0.0
HOSP-4640,The Johns Hopkins Hospital,neurology,,1,59.0,15.0,9.0,1370.0,1.0
HOSP-4640,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,94.0,120.0,16.0,100.0,1.0
HOSP-4641,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-08-16,1,27.0,90.0,1.0,940.0,1.0
HOSP-4642,The Johns Hopkins Hospital,rheumatology,2022-09-19,1,86.0,30.0,28.0,230.0,1.0
HOSP-4648,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-02-13,1,71.0,120.0,6.0,790.0,0.0
HOSP-4648,The Johns Hopkins Hospital,neurology,2021-09-15,1,44.0,75.0,22.0,1350.0,1.0
HOSP-4648,The Johns Hopkins Hospital,oncology,2021-01-24,1,51.0,120.0,3.0,630.0,0.0
HOSP-4649,The Johns Hopkins Hospital,neurology,,1,81.0,105.0,10.0,1570.0,1.0
HOSP-4650,The Johns Hopkins Hospital,hepatology,,1,80.0,120.0,29.0,860.0,0.0
HOSP-4651,The Johns Hopkins Hospital,infectious disease or internal medicine,2021-04-15,1,58.0,30.0,12.0,1150.0,1.0
HOSP-4651,The Johns Hopkins Hospital,neurology,2021-11-21,1,91.0,75.0,19.0,1280.0,1.0
HOSP-4652,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-05-14,1,56.0,30.0,22.0,740.0,0.0
HOSP-4652,The Johns Hopkins Hospital,nephrology,2022-08-26,1,27.0,15.0,26.0,1160.0,1.0
HOSP-4652,The Johns Hopkins Hospital,nephrology,,1,20.0,75.0,12.0,220.0,0.0
HOSP-4652,The Johns Hopkins Hospital,neurology,2020-08-30,1,2.0,45.0,18.0,230.0,0.0
HOSP-4652,The Johns Hopkins Hospital,urology or nephrology,,1,4.0,75.0,19.0,220.0,1.0
HOSP-4654,The Johns Hopkins Hospital,infectious disease or internal medicine,2024-04-19,1,48.0,120.0,27.0,180.0,1.0
HOSP-4655,The Johns Hopkins Hospital,dermatology,,1,2.0,90.0,28.0,610.0,0.0
HOSP-4657,The Johns Hopkins Hospital,neurology,,1,83.0,120.0,12.0,890.0,0.0
HOSP-4658,The Johns Hopkins Hospital,psychiatry,2023-05-19,1,7.0,75.0,12.0,1370.0,0.0
HOSP-4659,The Johns Hopkins Hospital,pulmonology,,1,63.0,15.0,2.0,510.0,0.0
HOSP-4660,The Johns Hopkins Hospital,allergy and immunology,,1,8.0,45.0,28.0,210.0,1.0
HOSP-4660,The Johns Hopkins Hospital,oncology,,1,31.0,60.0,21.0,930.0,0.0
HOSP-4662,The Johns Hopkins Hospital,endocrinology,2021-07-14,1,50.0,60.0,5.0,1160.0,1.0
HOSP-4663,The Johns Hopkins Hospital,rheumatology,2023-06-15,1,85.0,30.0,17.0,1310.0,1.0
HOSP-4664,The Johns Hopkins Hospital,cardiology or internal medicine,2022-03-13,1,10.0,90.0,7.0,160.0,1.0
HOSP-4665,The Johns Hopkins Hospital,infectious disease,,1,47.0,90.0,9.0,1500.0,1.0
HOSP-4665,The Johns Hopkins Hospital,psychiatry,2022-11-13,1,59.0,30.0,15.0,1060.0,0.0
HOSP-4666,The Johns Hopkins Hospital,allergy and immunology,,1,62.0,15.0,21.0,1450.0,0.0
HOSP-4667,The Johns Hopkins Hospital,neurology,2021-04-21,1,68.0,75.0,23.0,1370.0,0.0
HOSP-4668,The Johns Hopkins Hospital,cardiology,,1,44.0,30.0,25.0,450.0,0.0
HOSP-4668,The Johns Hopkins Hospital,hepatology,,1,26.0,105.0,11.0,1470.0,1.0
HOSP-4668,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,87.0,105.0,12.0,940.0,0.0
HOSP-4668,The Johns Hopkins Hospital,oncology,,1,60.0,105.0,14.0,1330.0,0.0
HOSP-4669,The Johns Hopkins Hospital,cardiology,2021-03-14,1,14.0,105.0,30.0,880.0,0.0
HOSP-4669,The Johns Hopkins Hospital,dermatology,2020-08-16,1,19.0,60.0,12.0,170.0,0.0
HOSP-4670,The Johns Hopkins Hospital,endocrinology,2023-05-31,1,60.0,75.0,9.0,1100.0,0.0
HOSP-4670,The Johns Hopkins Hospital,neurology,2022-10-16,1,47.0,120.0,19.0,1580.0,0.0
HOSP-4671,The Johns Hopkins Hospital,cardiology or internal medicine,2020-11-13,1,12.0,90.0,29.0,740.0,1.0
HOSP-4671,The Johns Hopkins Hospital,gastroenterology,2022-02-20,1,59.0,30.0,3.0,480.0,1.0
HOSP-4671,The Johns Hopkins Hospital,gastroenterology,2023-04-29,1,38.0,75.0,5.0,1340.0,1.0
HOSP-4671,The Johns Hopkins Hospital,hepatology,,1,76.0,120.0,11.0,370.0,1.0
HOSP-4672,The Johns Hopkins Hospital,gastroenterology,2023-11-29,1,76.0,30.0,17.0,1300.0,1.0
HOSP-4672,The Johns Hopkins Hospital,psychiatry,2023-09-29,1,75.0,75.0,6.0,1400.0,1.0
HOSP-4673,The Johns Hopkins Hospital,endocrinology,2022-03-22,1,83.0,15.0,25.0,1220.0,1.0
HOSP-4674,The Johns Hopkins Hospital,urology or nephrology,,1,95.0,45.0,2.0,560.0,1.0
HOSP-4675,The Johns Hopkins Hospital,dermatology,,2,39.0,60.0,24.0,1030.0,1.0
HOSP-4675,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2021-12-15,1,46.0,30.0,18.0,720.0,0.0
HOSP-4677,The Johns Hopkins Hospital,psychiatry,,1,55.0,60.0,5.0,900.0,1.0
HOSP-4680,The Johns Hopkins Hospital,rheumatology,,1,73.0,105.0,27.0,940.0,0.0
HOSP-4681,The Johns Hopkins Hospital,endocrinology,2023-03-22,1,71.0,75.0,5.0,770.0,1.0
HOSP-4681,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,4.0,105.0,3.0,380.0,1.0
HOSP-4681,The Johns Hopkins Hospital,oncology,,1,49.0,30.0,26.0,430.0,1.0
HOSP-4683,The Johns Hopkins Hospital,cardiology or internal medicine,2023-06-22,1,57.0,45.0,24.0,1540.0,0.0
HOSP-4683,The Johns Hopkins Hospital,dermatology,2020-10-23,1,33.0,120.0,26.0,100.0,0.0
HOSP-4683,The Johns Hopkins Hospital,hepatology or gastroenterology,2022-04-15,1,93.0,30.0,26.0,750.0,0.0
HOSP-4683,The Johns Hopkins Hospital,oncology,,1,44.0,75.0,5.0,140.0,0.0
HOSP-4683,The Johns Hopkins Hospital,psychiatry,2021-09-26,1,82.0,15.0,23.0,1110.0,1.0
HOSP-4684,The Johns Hopkins Hospital,cardiology or internal medicine,,1,16.0,120.0,20.0,290.0,1.0
HOSP-4684,The Johns Hopkins Hospital,hepatology or gastroenterology,2022-03-27,1,88.0,30.0,6.0,880.0,0.0
HOSP-4685,The Johns Hopkins Hospital,cardiology,2023-09-29,1,13.0,120.0,7.0,500.0,0.0
HOSP-4686,The Johns Hopkins Hospital,allergy and immunology,2024-01-14,1,20.0,75.0,10.0,600.0,1.0
HOSP-4686,The Johns Hopkins Hospital,gastroenterology,2022-05-20,1,52.0,60.0,3.0,620.0,0.0
HOSP-4686,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-05-21,1,92.0,15.0,23.0,1370.0,0.0
HOSP-4686,The Johns Hopkins Hospital,psychiatry,2023-11-15,1,12.0,60.0,23.0,1310.0,0.0
HOSP-4687,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-01-31,1,84.0,105.0,15.0,260.0,1.0
HOSP-4687,The Johns Hopkins Hospital,psychiatry,2021-02-22,1,92.0,90.0,20.0,330.0,0.0
HOSP-4687,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,90.0,30.0,15.0,580.0,0.0
HOSP-4688,The Johns Hopkins Hospital,neurology,2021-09-13,1,92.0,120.0,26.0,1210.0,0.0
HOSP-4689,The Johns Hopkins Hospital,neurology,2023-02-28,1,69.0,75.0,4.0,390.0,1.0
HOSP-4690,The Johns Hopkins Hospital,oncology,,1,58.0,30.0,5.0,700.0,0.0
HOSP-4691,The Johns Hopkins Hospital,dermatology,2023-02-27,1,23.0,15.0,28.0,1120.0,1.0
HOSP-4692,The Johns Hopkins Hospital,cardiology or internal medicine,2021-12-21,1,16.0,30.0,22.0,1030.0,0.0
HOSP-4692,The Johns Hopkins Hospital,neurology,2021-07-20,1,82.0,15.0,5.0,1190.0,1.0
HOSP-4695,The Johns Hopkins Hospital,gastroenterology,,1,85.0,105.0,29.0,350.0,1.0
HOSP-4697,The Johns Hopkins Hospital,nephrology,2021-12-13,1,36.0,105.0,21.0,1190.0,1.0
HOSP-4697,The Johns Hopkins Hospital,pulmonology,2021-08-31,1,45.0,120.0,29.0,500.0,0.0
HOSP-4698,The Johns Hopkins Hospital,gastroenterology,,1,15.0,105.0,7.0,510.0,0.0
HOSP-4699,The Johns Hopkins Hospital,pulmonology or infectious disease,2020-11-13,1,78.0,15.0,5.0,700.0,0.0
HOSP-4699,The Johns Hopkins Hospital,pulmonology or infectious disease,2021-08-28,1,42.0,15.0,22.0,650.0,0.0
HOSP-4701,The Johns Hopkins Hospital,dermatology,,1,72.0,105.0,18.0,670.0,0.0
HOSP-4701,The Johns Hopkins Hospital,gastroenterology,,1,31.0,15.0,18.0,760.0,1.0
HOSP-4701,The Johns Hopkins Hospital,neurology,2023-04-17,1,81.0,30.0,29.0,310.0,0.0
HOSP-4703,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-10-13,1,27.0,75.0,4.0,1500.0,1.0
HOSP-4703,The Johns Hopkins Hospital,neurology,2023-08-31,1,48.0,90.0,24.0,670.0,0.0
HOSP-4705,The Johns Hopkins Hospital,cardiology or internal medicine,2023-06-18,1,9.0,75.0,5.0,1210.0,0.0
HOSP-4705,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-05-25,1,11.0,15.0,8.0,780.0,1.0
HOSP-4706,The Johns Hopkins Hospital,nephrology,2021-09-15,1,40.0,90.0,12.0,330.0,1.0
HOSP-4707,The Johns Hopkins Hospital,neurology,,1,89.0,120.0,16.0,1190.0,1.0
HOSP-4708,The Johns Hopkins Hospital,rheumatology,,1,19.0,120.0,15.0,970.0,1.0
HOSP-4709,The Johns Hopkins Hospital,nephrology,,1,25.0,45.0,29.0,1230.0,1.0
HOSP-4711,The Johns Hopkins Hospital,psychiatry,,1,40.0,90.0,14.0,1050.0,0.0
HOSP-4713,The Johns Hopkins Hospital,neurology,,1,50.0,45.0,29.0,1330.0,0.0
HOSP-4714,The Johns Hopkins Hospital,cardiology or internal medicine,,1,60.0,30.0,11.0,510.0,1.0
HOSP-4716,The Johns Hopkins Hospital,neurology,,1,13.0,90.0,22.0,930.0,1.0
HOSP-4717,The Johns Hopkins Hospital,dermatology,,1,8.0,60.0,18.0,810.0,0.0
HOSP-4717,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,89.0,120.0,8.0,390.0,0.0
HOSP-4718,The Johns Hopkins Hospital,dermatology,,1,94.0,120.0,29.0,300.0,0.0
HOSP-4719,The Johns Hopkins Hospital,gastroenterology,2021-04-21,1,40.0,60.0,25.0,510.0,1.0
HOSP-4719,The Johns Hopkins Hospital,nephrology,2022-10-24,1,81.0,120.0,16.0,370.0,0.0
HOSP-4720,The Johns Hopkins Hospital,allergy and immunology,2022-11-22,1,95.0,15.0,21.0,240.0,0.0
HOSP-4720,The Johns Hopkins Hospital,neurology,2022-10-15,1,14.0,45.0,5.0,400.0,0.0
HOSP-4720,The Johns Hopkins Hospital,pulmonology or infectious disease,2023-12-14,1,10.0,60.0,12.0,410.0,0.0
HOSP-4721,The Johns Hopkins Hospital,cardiology or internal medicine,,1,9.0,90.0,4.0,820.0,0.0
HOSP-4721,The Johns Hopkins Hospital,pulmonology or infectious disease,2024-01-25,1,94.0,60.0,12.0,350.0,0.0
HOSP-4722,The Johns Hopkins Hospital,cardiology,2021-09-23,1,45.0,105.0,17.0,1020.0,1.0
HOSP-4723,The Johns Hopkins Hospital,gastroenterology,,1,85.0,45.0,19.0,1150.0,0.0
HOSP-4724,The Johns Hopkins Hospital,urology or nephrology,,1,4.0,105.0,18.0,260.0,0.0
HOSP-4725,The Johns Hopkins Hospital,neurology,2024-06-20,1,45.0,60.0,25.0,1240.0,1.0
HOSP-4726,The Johns Hopkins Hospital,neurology,2024-06-25,1,85.0,75.0,17.0,1360.0,0.0
HOSP-4727,The Johns Hopkins Hospital,cardiology,2021-09-17,1,61.0,75.0,25.0,760.0,1.0
HOSP-4727,The Johns Hopkins Hospital,cardiology or internal medicine,,1,76.0,60.0,13.0,1300.0,0.0
HOSP-4727,The Johns Hopkins Hospital,hepatology,2023-05-26,1,43.0,45.0,16.0,1600.0,0.0
HOSP-4728,The Johns Hopkins Hospital,cardiology,,1,70.0,105.0,19.0,1310.0,1.0
HOSP-4728,The Johns Hopkins Hospital,pulmonology,2024-07-21,1,5.0,15.0,14.0,1010.0,0.0
HOSP-4731,The Johns Hopkins Hospital,gastroenterology,,1,65.0,45.0,14.0,710.0,0.0
HOSP-4731,The Johns Hopkins Hospital,rheumatology,,1,78.0,105.0,5.0,1560.0,1.0
HOSP-4734,The Johns Hopkins Hospital,hepatology,2022-10-22,1,60.0,60.0,11.0,480.0,0.0
HOSP-4734,The Johns Hopkins Hospital,neurology,2024-04-19,1,73.0,105.0,14.0,990.0,0.0
HOSP-4735,The Johns Hopkins Hospital,urology or nephrology,2020-08-29,1,4.0,15.0,5.0,1520.0,0.0
HOSP-4739,The Johns Hopkins Hospital,hepatology,2023-09-21,1,90.0,60.0,1.0,790.0,0.0
HOSP-4739,The Johns Hopkins Hospital,infectious disease,2020-09-17,1,37.0,90.0,25.0,1010.0,0.0
HOSP-4739,The Johns Hopkins Hospital,rheumatology,,1,92.0,30.0,18.0,1360.0,1.0
HOSP-4740,The Johns Hopkins Hospital,neurology,2022-03-18,1,93.0,15.0,11.0,1240.0,1.0
HOSP-4742,The Johns Hopkins Hospital,cardiology,2022-02-18,1,62.0,30.0,30.0,480.0,0.0
HOSP-4742,The Johns Hopkins Hospital,hepatology or gastroenterology,2024-01-30,1,12.0,60.0,14.0,230.0,1.0
HOSP-4742,The Johns Hopkins Hospital,oncology,,1,79.0,30.0,2.0,1230.0,1.0
HOSP-4743,The Johns Hopkins Hospital,rheumatology,,1,75.0,30.0,18.0,930.0,1.0
HOSP-4744,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2020-11-19,1,4.0,90.0,10.0,1500.0,0.0
HOSP-4748,The Johns Hopkins Hospital,gastroenterology,2022-02-16,1,25.0,15.0,22.0,710.0,1.0
HOSP-4749,The Johns Hopkins Hospital,neurology,2021-04-21,1,43.0,45.0,26.0,430.0,0.0
HOSP-4755,The Johns Hopkins Hospital,infectious disease or internal medicine,2021-08-25,1,93.0,105.0,9.0,110.0,0.0
HOSP-4755,The Johns Hopkins Hospital,rheumatology,,1,95.0,75.0,4.0,130.0,1.0
HOSP-4756,The Johns Hopkins Hospital,dermatology,2024-02-25,1,74.0,30.0,4.0,1560.0,0.0
HOSP-4757,The Johns Hopkins Hospital,gastroenterology,2020-10-19,1,70.0,75.0,24.0,1460.0,1.0
HOSP-4758,The Johns Hopkins Hospital,neurology,2022-12-15,1,46.0,105.0,11.0,690.0,0.0
HOSP-4758,The Johns Hopkins Hospital,rheumatology,2022-08-29,1,37.0,30.0,4.0,1270.0,1.0
HOSP-4759,The Johns Hopkins Hospital,endocrinology,,1,7.0,105.0,24.0,1550.0,0.0
HOSP-4759,The Johns Hopkins Hospital,oncology,,1,39.0,60.0,11.0,720.0,1.0
HOSP-4759,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2022-12-16,1,7.0,60.0,29.0,1000.0,1.0
HOSP-4759,The Johns Hopkins Hospital,urology or nephrology,2021-01-28,1,78.0,120.0,17.0,1100.0,1.0
HOSP-4760,The Johns Hopkins Hospital,neurology,2022-05-22,1,16.0,90.0,8.0,1290.0,0.0
HOSP-4761,The Johns Hopkins Hospital,gastroenterology,2022-07-23,1,23.0,120.0,10.0,210.0,1.0
HOSP-4762,The Johns Hopkins Hospital,neurology,,2,24.5,90.0,13.0,910.0,1.0
HOSP-4762,The Johns Hopkins Hospital,rheumatology,,1,84.0,30.0,26.0,1290.0,1.0
HOSP-4762,The Johns Hopkins Hospital,urology or nephrology,2023-10-24,1,54.0,15.0,23.0,970.0,1.0
HOSP-4763,The Johns Hopkins Hospital,rheumatology,2021-04-15,1,5.0,120.0,5.0,1110.0,0.0
HOSP-4766,The Johns Hopkins Hospital,neurology,,1,61.0,75.0,12.0,140.0,1.0
HOSP-4766,The Johns Hopkins Hospital,pulmonology,,1,58.0,60.0,16.0,870.0,1.0
HOSP-4767,The Johns Hopkins Hospital,cardiology or internal medicine,2021-03-31,1,62.0,30.0,21.0,610.0,1.0
HOSP-4767,The Johns Hopkins Hospital,oncology,2024-05-25,1,69.0,90.0,10.0,530.0,1.0
HOSP-4767,The Johns Hopkins Hospital,pulmonology,,1,47.0,120.0,28.0,1100.0,0.0
HOSP-4768,The Johns Hopkins Hospital,gastroenterology,,1,2.0,45.0,7.0,1120.0,0.0
HOSP-4768,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-02-22,1,14.0,45.0,7.0,420.0,0.0
HOSP-4769,The Johns Hopkins Hospital,nephrology,,1,35.0,45.0,11.0,1050.0,1.0
HOSP-4769,The Johns Hopkins Hospital,neurology,2023-11-18,1,95.0,90.0,12.0,1030.0,0.0
HOSP-4769,The Johns Hopkins Hospital,rheumatology,2020-09-28,1,88.0,60.0,19.0,1290.0,0.0
HOSP-4769,The Johns Hopkins Hospital,rheumatology,2022-04-14,1,11.0,15.0,23.0,520.0,0.0
HOSP-4769,The Johns Hopkins Hospital,rheumatology,2022-10-26,1,65.0,120.0,20.0,680.0,1.0
HOSP-4770,The Johns Hopkins Hospital,dermatology,2021-01-22,1,80.0,75.0,2.0,290.0,0.0
HOSP-4770,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,87.0,120.0,18.0,1030.0,1.0
HOSP-4772,The Johns Hopkins Hospital,infectious disease,2022-07-17,1,58.0,120.0,3.0,340.0,0.0
HOSP-4773,The Johns Hopkins Hospital,pulmonology or infectious disease,2022-11-29,1,71.0,15.0,25.0,1130.0,0.0
HOSP-4774,The Johns Hopkins Hospital,endocrinology,2024-03-26,1,63.0,60.0,20.0,470.0,1.0
HOSP-4776,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-02-19,1,85.0,15.0,24.0,1090.0,0.0
HOSP-4776,The Johns Hopkins Hospital,pulmonology or infectious disease,2021-12-13,1,77.0,75.0,4.0,760.0,1.0
HOSP-4777,The Johns Hopkins Hospital,cardiology,2021-07-18,1,47.0,45.0,3.0,480.0,1.0
HOSP-4777,The Johns Hopkins Hospital,cardiology or internal medicine,2020-07-24,1,89.0,90.0,8.0,920.0,1.0
HOSP-4779,The Johns Hopkins Hospital,neurology,,1,37.0,30.0,10.0,820.0,1.0
HOSP-4780,The Johns Hopkins Hospital,neurology,2022-05-13,1,78.0,30.0,12.0,1350.0,0.0
HOSP-4782,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,15.0,45.0,1.0,1390.0,0.0
HOSP-4783,The Johns Hopkins Hospital,nephrology,,1,59.0,90.0,13.0,570.0,0.0
HOSP-4784,The Johns Hopkins Hospital,cardiology,2021-02-23,1,91.0,90.0,24.0,1210.0,0.0
HOSP-4784,The Johns Hopkins Hospital,psychiatry,2023-12-26,1,39.0,15.0,8.0,1240.0,0.0
HOSP-4785,The Johns Hopkins Hospital,gastroenterology,2023-09-23,1,70.0,105.0,20.0,400.0,1.0
HOSP-4785,The Johns Hopkins Hospital,neurology,2021-08-23,1,45.0,75.0,10.0,820.0,1.0
HOSP-4787,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-12-22,1,34.0,30.0,1.0,1090.0,0.0
HOSP-4788,The Johns Hopkins Hospital,hepatology,2023-01-27,1,18.0,105.0,20.0,1360.0,0.0
HOSP-4788,The Johns Hopkins Hospital,hepatology or gastroenterology,2023-08-22,1,34.0,75.0,12.0,230.0,0.0
HOSP-4788,The Johns Hopkins Hospital,infectious disease or internal medicine,2021-10-31,1,79.0,120.0,23.0,470.0,1.0
HOSP-4788,The Johns Hopkins Hospital,neurology,2023-03-30,1,47.0,75.0,6.0,1020.0,0.0
HOSP-4788,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,61.0,105.0,1.0,400.0,0.0
HOSP-4791,The Johns Hopkins Hospital,dermatology,2020-08-26,1,13.0,75.0,29.0,350.0,1.0
HOSP-4791,The Johns Hopkins Hospital,endocrinology,,1,54.0,90.0,17.0,920.0,0.0
HOSP-4791,The Johns Hopkins Hospital,hepatology,2023-04-22,1,47.0,105.0,13.0,680.0,1.0
HOSP-4791,The Johns Hopkins Hospital,rheumatology,2020-12-19,1,4.0,105.0,21.0,530.0,0.0
HOSP-4793,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-02-17,1,28.0,30.0,1.0,1550.0,1.0
HOSP-4794,The Johns Hopkins Hospital,psychiatry,2021-08-16,1,44.0,90.0,24.0,900.0,1.0
HOSP-4794,The Johns Hopkins Hospital,psychiatry,2022-02-20,1,38.0,30.0,12.0,160.0,0.0
HOSP-4795,The Johns Hopkins Hospital,gastroenterology,,1,48.0,15.0,16.0,770.0,1.0
HOSP-4796,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2022-03-18,1,31.0,15.0,16.0,170.0,0.0
HOSP-4798,The Johns Hopkins Hospital,gastroenterology,,1,3.0,45.0,21.0,450.0,0.0
HOSP-4800,The Johns Hopkins Hospital,gastroenterology,2022-12-22,1,20.0,45.0,18.0,1040.0,0.0
HOSP-4800,The Johns Hopkins Hospital,gastroenterology,,1,20.0,120.0,6.0,1360.0,0.0
HOSP-4800,The Johns Hopkins Hospital,neurology,2024-05-24,1,22.0,75.0,30.0,1130.0,0.0
HOSP-4802,The Johns Hopkins Hospital,pulmonology,2020-11-17,1,8.0,30.0,17.0,1380.0,0.0
HOSP-4803,The Johns Hopkins Hospital,hepatology or gastroenterology,2024-02-20,1,38.0,90.0,7.0,1130.0,0.0
HOSP-4807,The Johns Hopkins Hospital,infectious disease,2024-01-31,1,25.0,90.0,24.0,1410.0,1.0
HOSP-4807,The Johns Hopkins Hospital,psychiatry,2022-08-26,1,87.0,60.0,22.0,170.0,0.0
HOSP-4812,The Johns Hopkins Hospital,gastroenterology,2021-01-31,1,25.0,105.0,11.0,1370.0,0.0
HOSP-4816,The Johns Hopkins Hospital,infectious disease,2023-12-28,1,13.0,45.0,24.0,1520.0,0.0
HOSP-4818,The Johns Hopkins Hospital,neurology,,1,6.0,45.0,15.0,490.0,0.0
HOSP-4818,The Johns Hopkins Hospital,oncology,2023-01-21,1,61.0,90.0,1.0,800.0,1.0
HOSP-4820,The Johns Hopkins Hospital,hepatology,2022-10-13,1,29.0,15.0,7.0,580.0,1.0
HOSP-4820,The Johns Hopkins Hospital,rheumatology,2023-04-18,1,15.0,90.0,29.0,460.0,1.0
HOSP-4821,The Johns Hopkins Hospital,gastroenterology,2023-04-14,1,66.0,120.0,20.0,1100.0,0.0
HOSP-4821,The Johns Hopkins Hospital,rheumatology,2021-07-22,1,19.0,30.0,29.0,810.0,1.0
HOSP-4822,The Johns Hopkins Hospital,dermatology,2021-10-18,1,28.0,60.0,5.0,1500.0,0.0
HOSP-4822,The Johns Hopkins Hospital,neurology,,1,38.0,60.0,30.0,920.0,1.0
HOSP-4823,The Johns Hopkins Hospital,oncology,,1,49.0,45.0,28.0,570.0,0.0
HOSP-4824,The Johns Hopkins Hospital,nephrology,2020-11-14,1,27.0,75.0,15.0,300.0,0.0
