resource_utilization_id,hospital_id,hospital_name,resource_type,date,department_id,department_name,ward_id,ward_name,shift,total_units_available,units_in_use,utilization_rate_pct,doctor_count,nurse_count,technician_count,pharmacist_count,admin_count,drug_id,drug_name,drug_category,reorder_level_threshold,shortage_flag,manufacturer_name,reliability_rating
8184,1,HMIS Hospital,Bed,2024-04-20,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8185,1,HMIS Hospital,Bed,2024-04-21,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8186,1,HMIS Hospital,Bed,2024-04-22,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8187,1,HMIS Hospital,Bed,2024-04-23,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8188,1,HMIS Hospital,Bed,2024-04-24,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8189,1,HMIS Hospital,Bed,2024-04-25,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8190,1,HMIS Hospital,Bed,2024-04-26,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8191,1,HMIS Hospital,Bed,2024-04-27,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8192,1,HMIS Hospital,Bed,2024-04-28,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8193,1,HMIS Hospital,Bed,2024-04-29,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8194,1,HMIS Hospital,Bed,2024-04-30,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8195,1,HMIS Hospital,Bed,2024-05-01,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8196,1,HMIS Hospital,Bed,2024-05-02,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8197,1,HMIS Hospital,Bed,2024-05-03,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8198,1,HMIS Hospital,Bed,2024-05-04,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8199,1,HMIS Hospital,Bed,2024-05-05,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8200,1,HMIS Hospital,Bed,2024-05-06,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8201,1,HMIS Hospital,Bed,2024-05-07,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8202,1,HMIS Hospital,Bed,2024-05-08,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8203,1,HMIS Hospital,Bed,2024-05-09,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8204,1,HMIS Hospital,Bed,2024-05-10,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8205,1,HMIS Hospital,Bed,2024-05-11,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8206,1,HMIS Hospital,Bed,2024-05-12,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8207,1,HMIS Hospital,Bed,2024-05-13,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8208,1,HMIS Hospital,Bed,2024-05-14,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8209,1,HMIS Hospital,Bed,2024-05-15,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8210,1,HMIS Hospital,Bed,2024-05-16,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8211,1,HMIS Hospital,Bed,2024-05-17,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8212,1,HMIS Hospital,Bed,2024-05-18,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8213,1,HMIS Hospital,Bed,2024-05-19,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8214,1,HMIS Hospital,Bed,2024-05-20,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8215,1,HMIS Hospital,Bed,2024-05-21,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8216,1,HMIS Hospital,Bed,2024-05-22,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8217,1,HMIS Hospital,Bed,2024-05-23,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8218,1,HMIS Hospital,Bed,2024-05-24,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8219,1,HMIS Hospital,Bed,2024-05-25,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8220,1,HMIS Hospital,Bed,2024-05-26,4,Pediatrics,,,,70,27,38.57,,,,,,,,,,,,
8221,1,HMIS Hospital,Bed,2024-05-27,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8222,1,HMIS Hospital,Bed,2024-05-28,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8223,1,HMIS Hospital,Bed,2024-05-29,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8224,1,HMIS Hospital,Bed,2024-05-30,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8225,1,HMIS Hospital,Bed,2024-05-31,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8226,1,HMIS Hospital,Bed,2024-06-01,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8227,1,HMIS Hospital,Bed,2024-06-02,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8228,1,HMIS Hospital,Bed,2024-06-03,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8229,1,HMIS Hospital,Bed,2024-06-04,4,Pediatrics,,,,70,30,42.86,,,,,,,,,,,,
8230,1,HMIS Hospital,Bed,2024-06-05,4,Pediatrics,,,,70,28,40.0,,,,,,,,,,,,
8231,1,HMIS Hospital,Bed,2024-06-06,4,Pediatrics,,,,70,30,42.86,,,,,,,,,,,,
8232,1,HMIS Hospital,Bed,2024-06-07,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8233,1,HMIS Hospital,Bed,2024-06-08,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8234,1,HMIS Hospital,Bed,2024-06-09,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8235,1,HMIS Hospital,Bed,2024-06-10,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8236,1,HMIS Hospital,Bed,2024-06-11,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8237,1,HMIS Hospital,Bed,2024-06-12,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8238,1,HMIS Hospital,Bed,2024-06-13,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8239,1,HMIS Hospital,Bed,2024-06-14,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8240,1,HMIS Hospital,Bed,2024-06-15,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8241,1,HMIS Hospital,Bed,2024-06-16,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8242,1,HMIS Hospital,Bed,2024-06-17,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8243,1,HMIS Hospital,Bed,2024-06-18,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8244,1,HMIS Hospital,Bed,2024-06-19,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8245,1,HMIS Hospital,Bed,2024-06-20,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8246,1,HMIS Hospital,Bed,2024-06-21,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8247,1,HMIS Hospital,Bed,2024-06-22,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8248,1,HMIS Hospital,Bed,2024-06-23,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8249,1,HMIS Hospital,Bed,2024-06-24,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8250,1,HMIS Hospital,Bed,2024-06-25,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8251,1,HMIS Hospital,Bed,2024-06-26,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8252,1,HMIS Hospital,Bed,2024-06-27,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8253,1,HMIS Hospital,Bed,2024-06-28,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8254,1,HMIS Hospital,Bed,2024-06-29,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8255,1,HMIS Hospital,Bed,2024-06-30,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8256,1,HMIS Hospital,Bed,2024-07-01,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8257,1,HMIS Hospital,Bed,2024-07-02,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8258,1,HMIS Hospital,Bed,2024-07-03,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8259,1,HMIS Hospital,Bed,2024-07-04,4,Pediatrics,,,,70,11,15.71,,,,,,,,,,,,
8260,1,HMIS Hospital,Bed,2024-07-05,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8261,1,HMIS Hospital,Bed,2024-07-06,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8262,1,HMIS Hospital,Bed,2024-07-07,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8263,1,HMIS Hospital,Bed,2024-07-08,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8264,1,HMIS Hospital,Bed,2024-07-09,4,Pediatrics,,,,70,11,15.71,,,,,,,,,,,,
8265,1,HMIS Hospital,Bed,2024-07-10,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8266,1,HMIS Hospital,Bed,2024-07-11,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8267,1,HMIS Hospital,Bed,2024-07-12,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8268,1,HMIS Hospital,Bed,2024-07-13,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8269,1,HMIS Hospital,Bed,2024-07-14,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8270,1,HMIS Hospital,Bed,2024-07-15,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8271,1,HMIS Hospital,Bed,2024-07-16,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8272,1,HMIS Hospital,Bed,2024-07-17,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8273,1,HMIS Hospital,Bed,2024-07-18,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8274,1,HMIS Hospital,Bed,2024-07-19,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8275,1,HMIS Hospital,Bed,2024-07-20,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8276,1,HMIS Hospital,Bed,2024-07-21,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8277,1,HMIS Hospital,Bed,2024-07-22,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8278,1,HMIS Hospital,Bed,2024-07-23,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8279,1,HMIS Hospital,Bed,2024-07-24,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8280,1,HMIS Hospital,Bed,2024-07-25,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8281,1,HMIS Hospital,Bed,2024-07-26,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8282,1,HMIS Hospital,Bed,2024-07-27,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8283,1,HMIS Hospital,Bed,2024-07-28,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8284,1,HMIS Hospital,Bed,2024-07-29,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8285,1,HMIS Hospital,Bed,2024-07-30,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8286,1,HMIS Hospital,Bed,2024-07-31,4,Pediatrics,,,,70,9,12.86,,,,,,,,,,,,
8287,1,HMIS Hospital,Bed,2024-08-01,4,Pediatrics,,,,70,9,12.86,,,,,,,,,,,,
8288,1,HMIS Hospital,Bed,2024-08-02,4,Pediatrics,,,,70,8,11.43,,,,,,,,,,,,
8289,1,HMIS Hospital,Bed,2024-08-03,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8290,1,HMIS Hospital,Bed,2024-08-04,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8291,1,HMIS Hospital,Bed,2024-08-05,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8292,1,HMIS Hospital,Bed,2024-08-06,4,Pediatrics,,,,70,8,11.43,,,,,,,,,,,,
8293,1,HMIS Hospital,Bed,2024-08-07,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8294,1,HMIS Hospital,Bed,2024-08-08,4,Pediatrics,,,,70,9,12.86,,,,,,,,,,,,
8295,1,HMIS Hospital,Bed,2024-08-09,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8296,1,HMIS Hospital,Bed,2024-08-10,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8297,1,HMIS Hospital,Bed,2024-08-11,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8298,1,HMIS Hospital,Bed,2024-08-12,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8299,1,HMIS Hospital,Bed,2024-08-13,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8300,1,HMIS Hospital,Bed,2024-08-14,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8301,1,HMIS Hospital,Bed,2024-08-15,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8302,1,HMIS Hospital,Bed,2024-08-16,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8303,1,HMIS Hospital,Bed,2024-08-17,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8304,1,HMIS Hospital,Bed,2024-08-18,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8305,1,HMIS Hospital,Bed,2024-08-19,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8306,1,HMIS Hospital,Bed,2024-08-20,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8307,1,HMIS Hospital,Bed,2024-08-21,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8308,1,HMIS Hospital,Bed,2024-08-22,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8309,1,HMIS Hospital,Bed,2024-08-23,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8310,1,HMIS Hospital,Bed,2024-08-24,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8311,1,HMIS Hospital,Bed,2024-08-25,4,Pediatrics,,,,70,10,14.29,,,,,,,,,,,,
8312,1,HMIS Hospital,Bed,2024-08-26,4,Pediatrics,,,,70,10,14.29,,,,,,,,,,,,
8313,1,HMIS Hospital,Bed,2024-08-27,4,Pediatrics,,,,70,11,15.71,,,,,,,,,,,,
8314,1,HMIS Hospital,Bed,2024-08-28,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8315,1,HMIS Hospital,Bed,2024-08-29,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8316,1,HMIS Hospital,Bed,2024-08-30,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8317,1,HMIS Hospital,Bed,2024-08-31,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8318,1,HMIS Hospital,Bed,2024-09-01,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8319,1,HMIS Hospital,Bed,2024-09-02,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8320,1,HMIS Hospital,Bed,2024-09-03,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8321,1,HMIS Hospital,Bed,2024-09-04,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8322,1,HMIS Hospital,Bed,2024-09-05,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8323,1,HMIS Hospital,Bed,2024-09-06,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8324,1,HMIS Hospital,Bed,2024-09-07,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8325,1,HMIS Hospital,Bed,2024-09-08,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8326,1,HMIS Hospital,Bed,2024-09-09,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8327,1,HMIS Hospital,Bed,2024-09-10,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8328,1,HMIS Hospital,Bed,2024-09-11,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8329,1,HMIS Hospital,Bed,2024-09-12,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8330,1,HMIS Hospital,Bed,2024-09-13,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8331,1,HMIS Hospital,Bed,2024-09-14,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8332,1,HMIS Hospital,Bed,2024-09-15,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8333,1,HMIS Hospital,Bed,2024-09-16,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8334,1,HMIS Hospital,Bed,2024-09-17,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8335,1,HMIS Hospital,Bed,2024-09-18,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8336,1,HMIS Hospital,Bed,2024-09-19,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8337,1,HMIS Hospital,Bed,2024-09-20,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8338,1,HMIS Hospital,Bed,2024-09-21,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8339,1,HMIS Hospital,Bed,2024-09-22,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8340,1,HMIS Hospital,Bed,2024-09-23,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8341,1,HMIS Hospital,Bed,2024-09-24,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8342,1,HMIS Hospital,Bed,2024-09-25,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8343,1,HMIS Hospital,Bed,2024-09-26,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8344,1,HMIS Hospital,Bed,2024-09-27,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8345,1,HMIS Hospital,Bed,2024-09-28,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8346,1,HMIS Hospital,Bed,2024-09-29,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8347,1,HMIS Hospital,Bed,2024-09-30,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8348,1,HMIS Hospital,Bed,2024-10-01,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8349,1,HMIS Hospital,Bed,2024-10-02,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8350,1,HMIS Hospital,Bed,2024-10-03,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8351,1,HMIS Hospital,Bed,2024-10-04,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8352,1,HMIS Hospital,Bed,2024-10-05,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8353,1,HMIS Hospital,Bed,2024-10-06,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8354,1,HMIS Hospital,Bed,2024-10-07,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8355,1,HMIS Hospital,Bed,2024-10-08,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8356,1,HMIS Hospital,Bed,2024-10-09,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8357,1,HMIS Hospital,Bed,2024-10-10,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8358,1,HMIS Hospital,Bed,2024-10-11,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8359,1,HMIS Hospital,Bed,2024-10-12,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8360,1,HMIS Hospital,Bed,2024-10-13,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8361,1,HMIS Hospital,Bed,2024-10-14,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8362,1,HMIS Hospital,Bed,2024-10-15,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8363,1,HMIS Hospital,Bed,2024-10-16,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8364,1,HMIS Hospital,Bed,2024-10-17,4,Pediatrics,,,,70,12,17.14,,,,,,,,,,,,
8365,1,HMIS Hospital,Bed,2024-10-18,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8366,1,HMIS Hospital,Bed,2024-10-19,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8367,1,HMIS Hospital,Bed,2024-10-20,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8368,1,HMIS Hospital,Bed,2024-10-21,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8369,1,HMIS Hospital,Bed,2024-10-22,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8370,1,HMIS Hospital,Bed,2024-10-23,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8371,1,HMIS Hospital,Bed,2024-10-24,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8372,1,HMIS Hospital,Bed,2024-10-25,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8373,1,HMIS Hospital,Bed,2024-10-26,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8374,1,HMIS Hospital,Bed,2024-10-27,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8375,1,HMIS Hospital,Bed,2024-10-28,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8376,1,HMIS Hospital,Bed,2024-10-29,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8377,1,HMIS Hospital,Bed,2024-10-30,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8378,1,HMIS Hospital,Bed,2024-10-31,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8379,1,HMIS Hospital,Bed,2024-11-01,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8380,1,HMIS Hospital,Bed,2024-11-02,4,Pediatrics,,,,70,14,20.0,,,,,,,,,,,,
8381,1,HMIS Hospital,Bed,2024-11-03,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8382,1,HMIS Hospital,Bed,2024-11-04,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8383,1,HMIS Hospital,Bed,2024-11-05,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8384,1,HMIS Hospital,Bed,2024-11-06,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8385,1,HMIS Hospital,Bed,2024-11-07,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8386,1,HMIS Hospital,Bed,2024-11-08,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8387,1,HMIS Hospital,Bed,2024-11-09,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8388,1,HMIS Hospital,Bed,2024-11-10,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8389,1,HMIS Hospital,Bed,2024-11-11,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8390,1,HMIS Hospital,Bed,2024-11-12,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8391,1,HMIS Hospital,Bed,2024-11-13,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8392,1,HMIS Hospital,Bed,2024-11-14,4,Pediatrics,,,,70,13,18.57,,,,,,,,,,,,
8393,1,HMIS Hospital,Bed,2024-11-15,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8394,1,HMIS Hospital,Bed,2024-11-16,4,Pediatrics,,,,70,15,21.43,,,,,,,,,,,,
8395,1,HMIS Hospital,Bed,2024-11-17,4,Pediatrics,,,,70,16,22.86,,,,,,,,,,,,
8396,1,HMIS Hospital,Bed,2024-11-18,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8397,1,HMIS Hospital,Bed,2024-11-19,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8398,1,HMIS Hospital,Bed,2024-11-20,4,Pediatrics,,,,70,28,40.0,,,,,,,,,,,,
8399,1,HMIS Hospital,Bed,2024-11-21,4,Pediatrics,,,,70,29,41.43,,,,,,,,,,,,
8400,1,HMIS Hospital,Bed,2024-11-22,4,Pediatrics,,,,70,30,42.86,,,,,,,,,,,,
8401,1,HMIS Hospital,Bed,2024-11-23,4,Pediatrics,,,,70,32,45.71,,,,,,,,,,,,
8402,1,HMIS Hospital,Bed,2024-11-24,4,Pediatrics,,,,70,32,45.71,,,,,,,,,,,,
8403,1,HMIS Hospital,Bed,2024-11-25,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8404,1,HMIS Hospital,Bed,2024-11-26,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8405,1,HMIS Hospital,Bed,2024-11-27,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
8406,1,HMIS Hospital,Bed,2024-11-28,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8407,1,HMIS Hospital,Bed,2024-11-29,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8408,1,HMIS Hospital,Bed,2024-11-30,4,Pediatrics,,,,70,21,30.0,,,,,,,,,,,,
8409,1,HMIS Hospital,Bed,2024-12-01,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8410,1,HMIS Hospital,Bed,2024-12-02,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8411,1,HMIS Hospital,Bed,2024-12-03,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8412,1,HMIS Hospital,Bed,2024-12-04,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8413,1,HMIS Hospital,Bed,2024-12-05,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8414,1,HMIS Hospital,Bed,2024-12-06,4,Pediatrics,,,,70,26,37.14,,,,,,,,,,,,
8415,1,HMIS Hospital,Bed,2024-12-07,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8416,1,HMIS Hospital,Bed,2024-12-08,4,Pediatrics,,,,70,23,32.86,,,,,,,,,,,,
8417,1,HMIS Hospital,Bed,2024-12-09,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8418,1,HMIS Hospital,Bed,2024-12-10,4,Pediatrics,,,,70,25,35.71,,,,,,,,,,,,
8419,1,HMIS Hospital,Bed,2024-12-11,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8420,1,HMIS Hospital,Bed,2024-12-12,4,Pediatrics,,,,70,24,34.29,,,,,,,,,,,,
8421,1,HMIS Hospital,Bed,2024-12-13,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8422,1,HMIS Hospital,Bed,2024-12-14,4,Pediatrics,,,,70,18,25.71,,,,,,,,,,,,
8423,1,HMIS Hospital,Bed,2024-12-15,4,Pediatrics,,,,70,19,27.14,,,,,,,,,,,,
8424,1,HMIS Hospital,Bed,2024-12-16,4,Pediatrics,,,,70,20,28.57,,,,,,,,,,,,
8425,1,HMIS Hospital,Bed,2024-12-17,4,Pediatrics,,,,70,22,31.43,,,,,,,,,,,,
8426,1,HMIS Hospital,Bed,2024-12-18,4,Pediatrics,,,,70,17,24.29,,,,,,,,,,,,
